city,latitude,longitude,hot_days,hot_days_consec,tp_winter,tp_spring,tp_summer,tp_autumn,sf_winter,sf_spring,sf_summer,sf_autumn,si10_winter,si10_spring,si10_summer,si10_autumn,t2m_winter,t2m_spring,t2m_summer,t2m_autumn,max_t2m_winter,max_t2m_spring,max_t2m_summer,max_t2m_autumn,min_t2m_winter,min_t2m_spring,min_t2m_summer,min_t2m_autumn,temp_range_winter,temp_range_spring,temp_range_summer,temp_range_autumn
Córdoba,37.883331,-4.76667,115.6,82.06666666666666,0.0019032905,0.0015866571,0.00028232756,0.0017216402,1.440981e-05,1.0302417e-05,1.0826265e-09,3.1443514e-07,2.287706,2.455551,2.2876275,2.1750424,283.00763,289.39352,300.44498,292.084,289.12262,296.37335,309.0645,298.94177,277.82007,282.37958,291.40912,285.7894,11.302551,13.993774,17.655396,13.152374
Debrecen,47.533329,21.633329,46.56666666666667,15.033333333333333,0.0011852012,0.0016568059,0.0019917507,0.0013788455,0.00021029302,2.7243133e-05,9.784638e-09,3.092955e-05,2.6673245,2.607061,2.3824708,2.4232755,275.21783,285.55798,295.93137,286.11005,278.5098,291.0417,302.0831,291.5054,271.84973,280.0574,289.64343,281.16583,6.6600647,10.984283,12.439667,10.339569
Derby,52.922771,-1.47663,1.2333333333333334,0.8,0.0023569965,0.0018717019,0.0021324477,0.0024934902,0.00031564682,8.9115296e-05,9.941515e-09,1.7196182e-05,5.210522,4.3874516,3.9286947,4.5380335,278.2502,282.1492,289.5783,284.41998,280.9951,286.19803,294.26544,287.93716,275.4821,278.08136,284.82248,281.00314,5.5130005,8.116669,9.442963,6.934021
Dijon,47.316669,5.01667,23.833333333333332,7.566666666666666,0.002794535,0.002430585,0.0022404185,0.0026561471,0.0002087599,2.3475244e-05,9.954318e-09,4.3319727e-05,3.563508,3.1771626,2.8124342,3.17697,277.73758,284.33603,293.76163,286.0709,280.8456,289.27444,299.62894,290.54297,274.70993,279.3081,287.7868,282.02216,6.135681,9.966339,11.842133,8.520813
Donostia / San Sebastián,43.312832,-1.97499,5.066666666666666,2.6333333333333333,0.004533534,0.003868535,0.002141249,0.004319562,9.128735e-05,1.4677673e-05,7.070884e-08,1.1447234e-05,4.728779,4.023252,3.3828466,4.028699,283.57156,286.22226,293.9212,290.23447,286.3489,289.1839,297.2396,293.36963,280.99744,283.284,290.72293,287.40704,5.351471,5.8999023,6.5166626,5.9625854
Dortmund,51.514938,7.466,9.0,3.533333333333333,0.0036955385,0.0022428785,0.0026533874,0.0028511207,0.00044843665,7.577548e-05,1.2577193e-08,6.259162e-05,4.4864087,3.4908898,3.1034083,3.7583537,277.68106,283.5423,291.91144,285.25494,280.01007,287.7403,296.71405,288.90005,275.327,279.24768,287.0205,281.8631,4.683075,8.492615,9.6935425,7.036957
Dresden,51.050892,13.73832,16.766666666666666,5.0,0.0023819578,0.0020699562,0.002855698,0.00203379,0.00074571674,0.00020331587,1.527651e-08,0.00010970313,3.8726075,3.0163844,2.7144752,3.175308,275.60345,283.46936,292.91827,284.46973,278.11612,288.3635,298.27142,288.60754,273.09302,278.4382,287.3376,280.5705,5.023102,9.925293,10.933838,8.037048
Dublin,53.333061,-6.24889,0.0,0.0,0.0032394133,0.0024766857,0.0023877174,0.0032953597,0.00014590417,3.6093563e-05,1.2595091e-08,1.0111776e-05,5.322139,4.466351,3.845103,4.5917273,279.32468,282.1217,288.95004,284.52628,282.0714,285.76367,292.9249,287.79214,276.6654,278.53928,285.0021,281.28967,5.406006,7.2243958,7.9227905,6.502472
Duisburg,51.432468,6.76516,10.866666666666667,3.8333333333333335,0.0029432692,0.0018568804,0.0023006543,0.0023999552,0.000191552,2.2169528e-05,9.514164e-09,2.4229028e-05,4.3916354,3.4643593,3.0767667,3.6775246,278.56268,284.09445,292.3901,285.88425,281.00165,288.4073,297.34442,289.67615,276.14398,279.72256,287.37717,282.35776,4.857666,8.684723,9.967255,7.31839
Düsseldorf,51.221722,6.77616,12.533333333333333,4.266666666666667,0.0030432849,0.001953012,0.0024159781,0.002440832,0.00021533678,1.7882865e-05,1.1966878e-08,2.8311722e-05,4.371595,3.4410043,3.0486715,3.6672862,278.59937,284.38382,292.76193,286.15805,281.0292,288.69144,297.72202,289.95438,276.2007,280.0358,287.78058,282.66055,4.828491,8.65564,9.941437,7.2938232
Eastbourne,50.768711,0.28453,0.8666666666666667,0.5,0.002800234,0.0016698343,0.0016240549,0.0029569357,0.00013116577,1.0507886e-05,3.1685495e-11,1.1045425e-05,5.4487033,4.4517646,3.9488375,4.609766,280.0621,283.32864,290.71835,286.61188,282.32135,286.51608,294.1197,289.51486,277.6231,279.97235,287.09607,283.64203,4.698242,6.5437317,7.0236206,5.8728333
Edinburgh,55.952061,-3.19648,0.03333333333333333,0.03333333333333333,0.0026585858,0.0018296634,0.002234882,0.0027808684,0.0004170526,9.094185e-05,8.802195e-09,6.4312255e-05,5.181671,4.411028,3.727374,4.487814,277.4796,281.05252,287.94342,283.12576,280.22867,284.8081,292.12708,286.38422,274.72708,277.17856,283.6625,279.86856,5.501587,7.629547,8.464569,6.5156555
Eindhoven,51.44083,5.47778,9.533333333333333,3.466666666666667,0.0027579933,0.001771568,0.0020812317,0.0022205317,0.0001346976,1.9644849e-05,9.7685575e-09,1.2079401e-05,4.6335044,3.6619365,3.2330058,3.8223505,278.5654,283.6952,291.82602,285.52258,281.42804,288.40497,297.11542,289.75803,275.7228,278.84073,286.3196,281.50693,5.7052307,9.5642395,10.795807,8.251099
Elche,38.26218,-0.70107,98.53333333333333,64.16666666666667,0.0006052279,0.00087782595,0.00026960718,0.0010138084,2.385319e-06,3.0786036e-06,3.2851217e-09,4.927843e-07,2.6108344,2.607095,2.3877347,2.3008974,285.6897,290.0532,299.90607,293.76086,291.8814,295.97134,306.1038,299.64154,280.56668,284.3521,293.87485,288.62024,11.314728,11.619232,12.228943,11.021301
Erfurt,50.978699,11.03283,9.0,3.2666666666666666,0.0021695062,0.0017901261,0.0022124115,0.0019655894,0.0004917197,0.00010634136,1.0181935e-08,7.8933364e-05,3.9511294,3.0944288,2.778981,3.2857118,275.71353,282.58286,291.6388,283.9636,278.18427,287.14932,296.6446,287.95563,273.25974,277.88568,286.4631,280.26318,4.92453,9.263641,10.181488,7.692444
Espoo,60.2052,24.652201,2.533333333333333,1.5333333333333334,0.0028054253,0.0014182415,0.00246576,0.002850596,0.0017317337,0.00035370234,3.4194125e-07,0.00022141384,4.0775137,3.4832675,3.2251925,3.9374206,271.0297,278.55508,290.48944,280.559,273.47153,283.06354,295.35303,283.67645,268.1501,273.40424,284.7188,277.1746,5.3214417,9.659302,10.634216,6.5018616
Essen,51.45657,7.01228,10.033333333333333,3.7,0.0032431027,0.0020271917,0.0024686423,0.002599852,0.00026455818,3.903606e-05,1.0913764e-08,3.7760637e-05,4.442542,3.4898608,3.0990164,3.7213209,278.33377,283.97372,292.2853,285.75314,280.7157,288.218,297.14896,289.46674,275.95758,279.65744,287.35095,282.29892,4.7581177,8.560547,9.798004,7.167816
Ferrara,44.826778,11.62071,58.733333333333334,20.033333333333335,0.0013096319,0.0021063574,0.0019424855,0.0027266203,0.00015706595,4.435271e-05,4.733605e-08,2.2828262e-05,1.928528,2.0509737,1.8815998,1.9011381,278.19962,287.4636,298.20236,288.95563,282.11407,292.39163,303.6797,293.3194,274.95193,282.7112,292.94418,285.15054,7.16214,9.68042,10.735504,8.168854
Firenze,43.76667,11.25,43.86666666666667,16.233333333333334,0.0021254746,0.0024102228,0.0015848894,0.003522299,0.00020362397,3.4031804e-05,6.8465664e-09,2.6116863e-05,2.0568652,1.9374607,1.6963646,1.8635534,279.3994,285.9513,296.4135,288.65802,282.96365,290.60214,302.13077,292.9753,276.18848,281.279,290.64395,284.73508,6.775177,9.323151,11.486816,8.240234
Frankfurt am Main,50.11552,8.68417,18.033333333333335,6.133333333333334,0.0024315638,0.0017983407,0.0022503815,0.0021552877,0.00025636077,3.208602e-05,1.1865754e-08,3.1496507e-05,3.470467,2.8826134,2.5659745,2.8956068,276.74246,284.11902,293.141,285.19785,279.48172,289.16937,298.74905,289.48126,274.06918,279.02142,287.53677,281.34317,5.4125366,10.147949,11.21228,8.138092
Freiburg,47.995899,7.85222,13.4,4.766666666666667,0.0037059742,0.0030134425,0.0033282312,0.0032391204,0.0008208033,0.00019318177,2.8451766e-06,0.00012141905,2.6808546,2.3232255,2.0305808,2.1961675,276.002,282.9491,292.38788,284.58652,278.62283,287.55264,297.813,288.63965,273.53152,278.4525,287.0492,281.09286,5.0913086,9.100128,10.763794,7.5467834
Gdańsk,54.352051,18.64637,1.7,1.0666666666666667,0.002363603,0.0014694042,0.0023878862,0.0021610265,0.00067187333,0.00014043186,6.540293e-09,0.00012393511,5.4758415,4.2831063,3.9432867,4.8781915,275.10162,282.03955,291.3786,283.6784,277.18256,285.76102,295.38617,286.91702,272.8162,277.7603,286.56027,280.42795,4.3663635,8.000702,8.825897,6.4890747
Gdynia,54.51889,18.531879,1.7,1.0666666666666667,0.002363603,0.0014694042,0.0023878862,0.0021610265,0.00067187333,0.00014043186,6.540293e-09,0.00012393511,5.4758415,4.2831063,3.9432867,4.8781915,275.10162,282.03955,291.3786,283.6784,277.18256,285.76102,295.38617,286.91702,272.8162,277.7603,286.56027,280.42795,4.3663635,8.000702,8.825897,6.4890747
Gelsenkirchen,51.5075,7.12283,10.033333333333333,3.7,0.0032431027,0.0020271917,0.0024686423,0.002599852,0.00026455818,3.903606e-05,1.0913764e-08,3.7760637e-05,4.442542,3.4898608,3.0990164,3.7213209,278.33377,283.97372,292.2853,285.75314,280.7157,288.218,297.14896,289.46674,275.95758,279.65744,287.35095,282.29892,4.7581177,8.560547,9.798004,7.167816
Gent,51.049999,3.71667,6.2,2.8666666666666667,0.0025921843,0.0016985679,0.0022726024,0.0023586128,0.00011684037,1.5589949e-05,5.4652936e-09,5.4631064e-06,4.85639,3.9018297,3.4107573,4.031056,278.40915,283.66754,291.79147,286.00525,280.96637,287.77908,296.40335,289.68088,275.91446,279.4414,286.90866,282.47528,5.0519104,8.337677,9.49469,7.205597
Gijón,43.535728,-5.66152,8.2,4.233333333333333,0.0034041028,0.0031966264,0.0016647596,0.0036018074,0.0003161117,0.00013597935,1.241322e-06,4.4778928e-05,2.6079888,2.453269,2.2088616,2.313362,281.71066,285.04587,292.85666,288.2749,285.85507,289.81265,298.3521,293.09995,277.848,280.20612,287.3472,283.7635,8.00708,9.606537,11.004913,9.336456
Glasgow,55.86515,-4.25763,0.0,0.0,0.0059021087,0.0034075577,0.003132593,0.0053021894,0.00094961363,0.00021603443,3.2884067e-08,0.00010540861,4.4371133,3.9488187,3.269126,3.8523471,276.72226,280.37042,287.33713,282.4215,278.9986,283.98715,291.25555,285.28564,274.40482,276.5861,283.16946,279.47812,4.5937805,7.401062,8.08609,5.8075256
Granada,37.188171,-3.60667,79.73333333333333,54.03333333333333,0.0017182777,0.001346845,0.00025487956,0.0015262959,0.00013135704,3.621537e-05,7.2630385e-10,1.565671e-05,1.5078268,1.7911193,1.5128973,1.5585325,281.69586,287.02182,298.1235,290.30984,287.3978,292.8043,305.07126,296.40247,276.88388,280.81915,290.08365,284.65494,10.513916,11.985138,14.98761,11.747528
Graz,47.066669,15.45,13.4,5.366666666666666,0.0014312926,0.0025707267,0.004148188,0.002669976,0.0008340128,0.00027920154,9.212069e-07,0.0002724569,1.7703584,1.9534444,1.6524751,1.6040199,274.0977,283.08786,292.97137,284.1462,277.59277,288.35092,298.48346,288.94797,270.95816,277.9006,287.4361,279.87875,6.634613,10.450317,11.047363,9.069214
Grenoble,45.166672,5.71667,6.7,3.8,0.0030786262,0.003154435,0.0025434594,0.0039168806,0.0013086663,0.0004780635,2.9064804e-06,0.00032432342,1.6267837,1.7315857,1.7675797,1.601765,275.84576,281.51874,291.74805,284.30676,279.067,285.83115,296.94196,288.05603,272.8306,277.00293,286.07294,280.71713,6.236389,8.828217,10.869019,7.3388977
Groningen,53.21917,6.56667,2.1333333333333333,1.2,0.0030396613,0.0017363426,0.0025940272,0.0027110176,0.00020796906,3.4616973e-05,2.6263856e-09,2.9111316e-05,5.338033,4.340475,3.890888,4.525694,277.8439,282.67935,290.4863,284.81277,280.39044,286.93094,295.20468,288.77664,275.22168,278.2569,285.35336,280.99213,5.168762,8.674042,9.851318,7.7845154
Göteborg,57.707161,11.96679,0.9333333333333333,0.6666666666666666,0.003341462,0.0019261759,0.0026746786,0.0034112225,0.00070575357,0.00018008807,5.568622e-09,8.106911e-05,4.4113507,3.7729127,3.395729,4.1744885,275.20734,280.68323,290.31,283.06342,277.3386,284.27457,294.23212,285.88443,272.75253,276.71915,285.74463,280.1419,4.5860596,7.55542,8.487488,5.742523
Haarlem,52.38084,4.63683,0.1,0.1,0.0031665952,0.0018335484,0.0023510833,0.00339111,0.00010624487,1.224237e-05,6.4092065e-09,5.724129e-06,7.194856,5.5221496,4.8273563,6.0548596,278.8802,282.87088,290.47247,286.07538,280.82947,285.77753,293.56415,288.78958,276.85254,279.78192,286.9405,283.36194,3.9769287,5.9956055,6.623657,5.427643
Hagen,51.360809,7.47168,9.0,3.533333333333333,0.0036955385,0.0022428785,0.0026533874,0.0028511207,0.00044843665,7.577548e-05,1.2577193e-08,6.259162e-05,4.4864087,3.4908898,3.1034083,3.7583537,277.68106,283.5423,291.91144,285.25494,280.01007,287.7403,296.71405,288.90005,275.327,279.24768,287.0205,281.8631,4.683075,8.492615,9.6935425,7.036957
Hamburg,53.575321,10.01534,5.833333333333333,2.2333333333333334,0.002817628,0.0018490755,0.0025596812,0.00229462,0.00032493164,6.8316825e-05,1.0069583e-08,4.263393e-05,4.404555,3.5741968,3.33212,3.830135,277.3425,282.72452,291.43945,284.76913,279.63028,286.8622,296.08978,288.3702,274.939,278.46228,286.56757,281.35385,4.691284,8.399933,9.522217,7.0163574
Hannover,52.370522,9.73322,9.2,3.5,0.0027017507,0.0018048655,0.0022941527,0.0020806885,0.00027492293,4.2895896e-05,1.6503407e-08,4.5442142e-05,4.24758,3.3612378,3.1229277,3.6199324,277.17294,283.0143,291.53818,284.68976,279.62143,287.5319,296.649,288.61676,274.6438,278.38724,286.28464,280.99365,4.9776306,9.144653,10.364349,7.623108
Harrogate,53.99078,-1.5373,0.2,0.16666666666666666,0.002497464,0.001860928,0.0021256255,0.0025446818,0.00040344364,0.000107267086,1.0455614e-08,3.228583e-05,5.216749,4.3463244,3.8101451,4.465307,277.73495,281.53943,288.7547,283.825,280.4561,285.36435,293.11514,287.2122,275.00763,277.61008,284.18997,280.51715,5.448456,7.7542725,8.925171,6.695038
Heidelberg,49.407681,8.69079,24.566666666666666,7.433333333333334,0.0024412503,0.0019089506,0.0023974788,0.0022605543,0.00027743782,3.4870056e-05,1.3341713e-08,3.6148052e-05,3.4129622,2.8121753,2.5160844,2.8320813,277.02417,284.59122,293.91022,285.69797,279.93146,289.80463,299.7191,290.17502,274.20013,279.38397,288.16385,281.73132,5.7313232,10.420654,11.555237,8.443695
Helsinki,60.169521,24.93545,0.23333333333333334,0.23333333333333334,0.0028473039,0.0014006421,0.0023765492,0.0030775634,0.0016134536,0.00030122118,2.4468873e-08,0.00020027162,5.5062866,4.4123917,4.166071,5.3912606,272.0724,277.84824,290.30115,281.64682,273.79294,280.87155,293.3594,283.8132,270.07574,274.41504,286.72824,279.29745,3.7171936,6.4565125,6.6311646,4.515747
Hoofddorp,52.302502,4.68889,0.1,0.1,0.0031665952,0.0018335484,0.0023510833,0.00339111,0.00010624487,1.224237e-05,6.4092065e-09,5.724129e-06,7.194856,5.5221496,4.8273563,6.0548596,278.8802,282.87088,290.47247,286.07538,280.82947,285.77753,293.56415,288.78958,276.85254,279.78192,286.9405,283.36194,3.9769287,5.9956055,6.623657,5.427643
Hull,53.744598,-0.33525,0.8,0.6,0.0016612042,0.001453947,0.0019400753,0.0019348726,0.00011628366,2.6251724e-05,1.1178357e-08,6.105095e-06,5.533107,4.6701684,4.104888,4.8925486,278.4627,282.28064,289.67834,284.75882,281.2153,286.13248,294.17886,288.26935,275.74347,278.41,285.09872,281.3965,5.4718323,7.722473,9.080139,6.8728333
Innsbruck,47.262661,11.39454,0.5,0.4666666666666667,0.002829329,0.0035347126,0.0058963588,0.0035938523,0.0024778536,0.0017582396,0.00013131059,0.0009882319,1.3381486,1.2616236,1.1124554,1.1809474,271.39233,277.55676,287.95062,280.53998,274.47864,281.36707,292.30823,284.14322,268.3204,273.68536,283.73953,277.3063,6.1582336,7.6817017,8.568695,6.836914
Jerez de la Frontera,36.686451,-6.13606,88.83333333333333,41.266666666666666,0.0027431613,0.0015382079,0.00017571809,0.0021298316,3.445487e-06,1.0224287e-06,7.0982886e-10,3.1089655e-07,3.4202945,3.7096238,3.3535616,3.355989,286.2318,290.7344,298.7637,293.80234,291.36746,296.1071,304.8655,299.19275,281.7955,285.40274,292.7027,289.09515,9.57196,10.704346,12.162811,10.097595
Kaliningrad,54.70649,20.51095,4.2,2.433333333333333,0.0028765092,0.0015785799,0.0027571141,0.0027313877,0.0008340273,0.00013108362,7.872902e-09,0.0001303421,4.477444,3.5705402,3.3099792,4.0796266,274.55746,281.61902,291.6708,283.38043,276.4478,285.61914,295.8525,286.5737,272.44986,277.22888,286.93768,280.1842,3.9979553,8.390259,8.914825,6.389496
Karlsruhe,49.004719,8.38583,22.3,6.966666666666667,0.0030294012,0.0022706434,0.002718635,0.002573271,0.00045361937,7.786969e-05,1.3041767e-08,7.005445e-05,3.3297706,2.7262,2.414024,2.7259777,276.804,284.14584,293.57474,285.47702,279.68417,289.20413,299.29446,289.93192,273.99203,279.10974,287.9369,281.55804,5.6921387,10.094391,11.357574,8.373871
Kassel,51.316669,9.5,6.2,2.9,0.002889616,0.0019201548,0.0023350036,0.0023070686,0.00043569528,7.502814e-05,1.0732779e-08,6.296098e-05,3.98771,3.1423576,2.7989867,3.3637152,275.69458,282.1722,290.97665,283.72757,277.9397,286.46838,295.8371,287.4283,273.4415,277.7588,286.0162,280.28076,4.4981995,8.709595,9.820892,7.1475525
Katowice,50.258419,19.02754,16.266666666666666,5.033333333333333,0.0023493476,0.002081498,0.0028813265,0.0017758809,0.00093542837,0.00016819111,1.5688062e-08,9.6423784e-05,3.996073,3.1221213,2.7432985,3.2857976,275.22678,283.25357,292.76514,284.28778,277.85788,288.40555,298.2475,288.89685,272.3782,277.84637,286.94757,279.93713,5.4796753,10.559174,11.299927,8.959717
Kaunas,54.900002,23.9,9.3,3.933333333333333,0.002329706,0.0015873603,0.002622548,0.0019617009,0.0009369237,0.00015588164,1.2669527e-08,0.00012009779,4.0353627,3.332614,3.0257416,3.7092927,273.3237,281.53104,292.08286,282.3503,275.17963,286.11188,297.09167,285.80374,271.18835,276.44284,286.4864,278.74554,3.991272,9.669037,10.605286,7.058197
Kiel,54.321331,10.13489,0.9666666666666667,0.7,0.002893355,0.0017080226,0.0025271012,0.0025990868,0.000273833,5.2970718e-05,8.837877e-09,3.037148e-05,5.1151595,4.249129,3.9333355,4.5362873,277.12204,282.3106,290.9472,284.6349,279.1118,285.7765,294.84857,287.6357,274.97693,278.67157,286.70172,281.7165,4.134857,7.1049194,8.146851,5.91922
Kiev,50.454659,30.5238,25.566666666666666,7.966666666666667,0.001504878,0.0016634216,0.0022937388,0.0014371306,0.00078585226,0.00019936565,8.4494715e-08,0.00016042622,3.8842847,3.3479068,2.9559886,3.4828744,273.24768,283.7424,295.36667,283.43268,275.12894,288.12057,300.21735,287.24963,271.0972,278.9321,290.0213,279.57474,4.0317383,9.188477,10.196045,7.6748962
Košice,48.713951,21.25808,16.033333333333335,5.266666666666667,0.0015043415,0.0020604727,0.0029639457,0.0016933087,0.00075345533,9.8923774e-05,1.5438136e-08,0.00013152529,2.3417125,2.4006152,2.210726,2.0822186,272.93033,282.50745,292.46634,283.18866,275.59683,287.75534,298.28275,288.16656,270.259,277.14752,286.3511,278.48416,5.3378296,10.607819,11.931641,9.682404
Kraków,50.061432,19.936581,14.5,4.766666666666667,0.0019466535,0.0023216472,0.0032016935,0.0018212611,0.0009741712,0.00030721625,2.0575742e-08,0.00015740898,3.3848567,2.7690773,2.4836376,2.7939503,273.82788,282.30658,292.05972,283.34073,276.76978,287.56866,297.7968,288.28934,270.67017,276.77948,285.98996,278.69092,6.0996094,10.789185,11.806854,9.598419
Krasnodar,45.044842,38.976028,56.9,25.033333333333335,0.003232924,0.0022474192,0.0018435285,0.0023662515,0.0004888622,0.00010320041,8.091787e-09,5.6950834e-05,3.8342931,3.338512,2.85029,3.2060394,277.20596,285.74857,298.69803,287.76056,280.14703,289.96875,303.31647,291.94675,274.22913,281.37057,293.83273,283.85532,5.9179077,8.598175,9.483734,8.091431
Krefeld,51.339211,6.58615,10.833333333333334,3.966666666666667,0.0028731425,0.0017978797,0.0022540262,0.0023436632,0.00017182778,2.0615336e-05,9.7318305e-09,1.8158595e-05,4.393567,3.4695728,3.085694,3.6699622,278.57782,284.0202,292.30658,285.80643,281.1044,288.4512,297.38,289.73184,276.0693,279.51544,287.15732,282.142,5.035095,8.9357605,10.222687,7.5898438
Köln,50.933331,6.95,11.566666666666666,4.166666666666667,0.003118393,0.0020585554,0.0024953373,0.0025071015,0.00031267744,4.6023993e-05,1.1092085e-08,4.270229e-05,4.3501496,3.3965821,2.9893568,3.642808,278.03256,284.03455,292.50385,285.75986,280.45966,288.3702,297.48163,289.57715,275.6253,279.6489,287.48514,282.25516,4.8343506,8.721313,9.9964905,7.321991
L'viv,49.838261,24.023239,15.966666666666667,5.2,0.0016338107,0.002083622,0.0029418468,0.0015826207,0.00078231527,0.00021334135,1.355008e-08,9.422044e-05,4.122959,3.2786496,2.8276312,3.453935,273.5273,282.91977,293.22327,283.60574,275.80948,287.62555,298.42355,288.02286,270.90408,277.8849,287.72086,279.33942,4.9053955,9.740662,10.702698,8.683441
La Spezia,44.110538,9.84339,7.366666666666666,4.466666666666667,0.002820599,0.002725955,0.0015485731,0.0050356775,0.00012223543,4.8787933e-05,5.974501e-07,4.225886e-05,2.7819173,2.3904374,1.9727957,2.4848764,280.8552,285.68152,295.47498,289.25107,283.6074,288.78552,299.02136,292.1662,278.42343,282.54645,291.82928,286.56476,5.18396,6.2390747,7.1920776,5.6014404
Lausanne,46.515999,6.63282,7.266666666666667,3.9,0.005057604,0.004091151,0.003613263,0.004418644,0.0019812633,0.0007965806,2.9106355e-05,0.0004514028,2.0194888,1.8548017,1.653497,1.7761214,275.40167,281.93213,291.3576,283.8661,277.98447,286.55478,297.20227,288.00613,273.0158,277.38782,285.50674,280.14838,4.9686584,9.166962,11.695526,7.8577576
Le Havre,49.493801,0.10767,1.6333333333333333,1.2666666666666666,0.003080514,0.0019391894,0.0018425812,0.0031223085,4.6524587e-05,6.8512277e-06,1.2556935e-08,6.2139957e-06,5.7864537,4.615875,4.081106,4.935248,280.52795,283.81244,291.37167,287.14944,282.8084,286.97336,294.93317,290.3089,278.21912,280.59384,287.68655,284.154,4.5892944,6.3795166,7.2466125,6.154907
Le Mans,48.0,0.2,16.1,6.266666666666667,0.0029716904,0.002052606,0.0015793263,0.002544229,5.193845e-05,6.9281596e-06,7.241023e-09,4.4266376e-06,4.0584283,3.5080993,3.1226697,3.4217947,279.58173,284.41553,292.82346,286.73386,282.68637,289.18832,298.47107,291.3666,276.4811,279.5003,286.92352,282.35727,6.205261,9.688019,11.547546,9.009338
Lecce,40.357029,18.17202,82.33333333333333,44.1,0.0018834317,0.0015129106,0.0006473385,0.0024062397,2.29203e-06,1.4527227e-06,1.7481416e-09,6.185266e-07,3.9889894,3.5624394,3.0940704,3.3842585,284.0165,288.93832,299.89178,292.97516,287.62076,293.30594,305.04236,297.38776,280.55167,284.67813,294.6922,289.116,7.069092,8.627808,10.350159,8.271759
Leeds,53.796478,-1.54785,0.7333333333333333,0.4666666666666667,0.0024996074,0.0018909094,0.0022305471,0.0025411712,0.0004084648,0.00011207306,1.2206612e-08,2.9207265e-05,5.120591,4.297274,3.8339703,4.475402,278.13602,281.84445,289.18164,284.21396,280.81784,285.69815,293.58194,287.57016,275.4734,277.93884,284.64343,280.9571,5.344452,7.759308,8.938507,6.6130676
Leicester,52.638599,-1.13169,3.2,1.8,0.001801763,0.0015522824,0.0018225004,0.0019962066,0.00015657213,3.189946e-05,1.0016516e-08,7.413326e-06,5.276815,4.4147696,3.9558177,4.5745525,278.39423,282.56097,290.06903,284.77634,281.39526,287.01703,295.2684,288.7386,275.343,278.0789,284.83145,280.92307,6.0522766,8.938141,10.436951,7.8155212
Leipzig,51.339619,12.37129,18.4,5.966666666666667,0.0017286825,0.0015492891,0.0021121071,0.0016163657,0.00028774556,4.574429e-05,1.022583e-08,4.0809402e-05,4.0640545,3.143737,2.855166,3.3694022,276.54733,283.97635,293.19247,285.01193,279.05704,288.84445,298.59717,289.20667,274.07724,279.05673,287.68216,281.12155,4.9797974,9.78772,10.915009,8.085114
Leuven,50.879589,4.70093,9.533333333333333,3.8333333333333335,0.0027013968,0.0018249506,0.002164749,0.0021590774,0.00014733567,2.2466895e-05,1.0218885e-08,1.1566522e-05,4.8067408,3.7836084,3.3139272,3.9748223,278.55405,283.8653,292.17007,285.85553,281.33197,288.39313,297.21716,289.8883,275.8106,279.18085,286.89508,282.0159,5.5213623,9.21228,10.3220825,7.872406
Leverkusen,51.0303,6.98432,11.566666666666666,4.166666666666667,0.003118393,0.0020585554,0.0024953373,0.0025071015,0.00031267744,4.6023993e-05,1.1092085e-08,4.270229e-05,4.3501496,3.3965821,2.9893568,3.642808,278.03256,284.03455,292.50385,285.75986,280.45966,288.3702,297.48163,289.57715,275.6253,279.6489,287.48514,282.25516,4.8343506,8.721313,9.9964905,7.321991
Lille,50.632969,3.05858,5.866666666666666,2.7,0.0027031174,0.0019276121,0.0022304596,0.0024288034,0.000118010226,1.4627304e-05,6.193003e-09,8.884212e-06,4.7991266,3.8959372,3.3851602,3.9845936,278.4755,283.5744,291.44528,285.84814,281.07443,287.70453,296.21976,289.67657,275.91205,279.29544,286.4133,282.1567,5.162384,8.409088,9.8064575,7.519867
Limoges,45.831532,1.2578,30.566666666666666,10.233333333333333,0.0034453797,0.0030595541,0.002252212,0.0031076309,7.310064e-05,1.0522641e-05,1.0321118e-08,9.920014e-06,3.6611495,3.1741102,2.7377594,3.1908848,279.19205,284.5264,293.67557,287.02258,282.92932,289.7475,299.9667,292.2764,275.79184,279.3007,287.23746,282.31683,7.1374817,10.446808,12.729248,9.959564
Lisbon,38.716671,-9.13333,51.13333333333333,16.0,0.0022310084,0.0014803752,0.00031019238,0.0019802402,1.7349797e-07,1.4435254e-09,1.2317396e-09,4.0281325e-09,3.5242019,3.9488118,4.191847,3.356382,286.09003,289.95105,296.56036,292.7031,290.2054,294.6974,302.37607,297.45126,282.64743,285.71176,291.6625,288.90167,7.5579834,8.985626,10.713562,8.549591
Liverpool,53.41058,-2.97794,0.03333333333333333,0.03333333333333333,0.0029861738,0.0019197504,0.002243051,0.003261757,0.00015108535,5.4331347e-05,8.373402e-09,1.1376623e-05,5.453284,4.4805346,4.017468,4.7127976,278.6199,282.03006,289.18414,284.45023,281.26526,285.762,293.18103,287.68735,275.9143,278.129,285.01715,281.21335,5.350952,7.6329956,8.163879,6.473999
Livorno,43.542641,10.316,49.53333333333333,21.333333333333332,0.0019378436,0.00203309,0.0012356446,0.0035525113,2.8591445e-05,4.7352314e-06,1.2056583e-07,2.3293485e-06,2.7344341,2.3379483,1.9859298,2.4321504,281.3722,287.05975,297.24713,290.30594,285.23663,291.58548,302.62772,294.64047,277.87665,282.40436,291.7161,286.25223,7.3599854,9.181122,10.911621,8.388245
