city,latitude,longitude,hot_days,hot_days_consec,tp_winter,tp_spring,tp_summer,tp_autumn,sf_winter,sf_spring,sf_summer,sf_autumn,si10_winter,si10_spring,si10_summer,si10_autumn,t2m_winter,t2m_spring,t2m_summer,t2m_autumn,max_t2m_winter,max_t2m_spring,max_t2m_summer,max_t2m_autumn,min_t2m_winter,min_t2m_spring,min_t2m_summer,min_t2m_autumn,temp_range_winter,temp_range_spring,temp_range_summer,temp_range_autumn
Le Havre,49.493801,0.10767,1.0,0.6333333333333333,0.0031408856,0.0020710735,0.0019765743,0.0030191976,7.0146736e-05,1.0353748e-05,9.688596e-09,3.2880541e-06,5.604653,4.6053433,4.0818233,4.908776,279.97818,283.6782,290.97308,286.63815,282.20975,286.8683,294.44223,289.77655,277.7258,280.455,287.36594,283.65814,4.4839478,6.4132996,7.076294,6.118408
Le Mans,48.0,0.2,14.2,5.033333333333333,0.0030121033,0.002125591,0.0016914364,0.0024391513,7.07365e-05,8.872493e-06,7.94495e-09,6.3090295e-07,3.9386904,3.514929,3.0890167,3.3782146,279.0231,284.28152,292.3613,286.22366,282.0969,289.1247,297.88635,290.83057,275.9818,279.335,286.58847,281.84875,6.115082,9.789703,11.297882,8.981812
Lecce,40.357029,18.17202,79.0,44.233333333333334,0.0021256218,0.0015423059,0.0005542006,0.0023588638,1.5373555e-06,2.4378876e-06,1.4232151e-09,4.574262e-06,4.0936007,3.6840434,3.095683,3.4820669,283.69724,288.54315,299.79755,292.49945,287.35638,292.9576,304.87845,296.9054,280.19406,284.20752,294.62585,288.61142,7.162323,8.750092,10.252594,8.293976
Leeds,53.796478,-1.54785,0.5666666666666667,0.5,0.0026685433,0.0019070624,0.0021618423,0.0025112678,0.0005032291,0.00010777787,8.7860395e-09,4.4175675e-05,4.82201,4.173854,3.7124078,4.475102,277.54254,281.69083,288.92654,283.72028,280.1578,285.55554,293.3439,287.03928,274.91684,277.77032,284.34818,280.53415,5.240967,7.7852173,8.995728,6.505127
Leicester,52.638599,-1.13169,2.4,1.5,0.0019005699,0.0015968087,0.0018131736,0.0020293822,0.00019919295,2.3496586e-05,9.433963e-09,8.318308e-06,5.001017,4.3067517,3.8475604,4.5911107,277.8513,282.40427,289.80334,284.24942,280.77228,286.87976,295.014,288.17792,274.83917,277.9052,284.52997,280.47794,5.9331055,8.974548,10.484039,7.6999817
Leipzig,51.339619,12.37129,16.833333333333332,5.833333333333333,0.0016508215,0.0015509597,0.002207815,0.0017051763,0.0003052527,7.311774e-05,1.8268326e-08,4.7789228e-05,3.8168864,3.1975017,2.836177,3.4539828,275.8503,283.66788,292.87048,284.35904,278.44748,288.63748,298.26578,288.47452,273.20547,278.60956,287.38388,280.51535,5.2420044,10.027924,10.881897,7.9591675
Leuven,50.879589,4.70093,8.7,3.1,0.002729739,0.0019776055,0.0024183693,0.0022644629,0.00016627561,1.9321138e-05,1.0173677e-08,1.4028501e-05,4.48144,3.6970224,3.3090158,3.9497266,277.94098,283.78546,291.77213,285.17426,280.64685,288.3492,296.71994,289.1308,275.20428,279.00616,286.60437,281.44128,5.442566,9.343048,10.11557,7.689514
Leverkusen,51.0303,6.98432,10.066666666666666,3.6,0.0029756117,0.0022200109,0.0027906117,0.002640524,0.00034182775,5.701584e-05,1.3849261e-08,3.9963146e-05,4.0594444,3.3510416,2.953731,3.6279838,277.4114,283.92123,292.11368,285.1087,279.8479,288.34174,296.96112,288.78018,274.952,279.40945,287.2458,281.74078,4.8959045,8.9322815,9.715332,7.039398
Lille,50.632969,3.05858,4.8,2.0,0.0028433532,0.002112925,0.0023237993,0.0024613985,0.00017177576,1.7764929e-05,5.1959685e-09,8.53354e-06,4.546027,3.8575633,3.4268599,4.0382214,277.9834,283.48965,291.15125,285.2824,280.53915,287.68506,295.85715,289.10104,275.4199,279.14923,286.21735,281.60336,5.1192627,8.535828,9.639801,7.4976807
Limoges,45.831532,1.2578,26.466666666666665,8.333333333333334,0.003412063,0.0029722906,0.0023181245,0.0029934265,6.360605e-05,2.005472e-05,1.3188308e-08,5.9226895e-06,3.5572252,3.1434178,2.630185,3.0697181,278.60696,284.37997,293.12173,286.54016,282.33063,289.75375,299.26984,291.83267,275.24548,279.0621,286.87628,281.79294,7.085144,10.69165,12.393555,10.039734
Lisbon,38.716671,-9.13333,50.4,16.4,0.0024926097,0.0014355567,0.00025633484,0.0017522011,3.741625e-07,2.0343809e-07,1.4335313e-10,1.7422667e-09,3.7460604,3.8802142,4.311761,3.3438513,285.8819,289.8358,296.29214,292.47025,289.9741,294.71173,302.23416,297.38583,282.43985,285.47043,291.28085,288.54874,7.5342407,9.2413025,10.953308,8.837097
Liverpool,53.41058,-2.97794,0.06666666666666667,0.06666666666666667,0.0030959717,0.0019946594,0.0022553816,0.0032392752,0.00021780685,3.8141665e-05,9.097866e-09,1.3480922e-05,5.0843687,4.2770047,3.8182967,4.687817,278.0049,281.88348,288.89493,283.94098,280.6097,285.60602,292.90106,287.13736,275.27878,278.01233,284.68365,280.78223,5.3309326,7.593689,8.217407,6.355133
Livorno,43.542641,10.316,42.36666666666667,20.233333333333334,0.0023793937,0.0019714655,0.0011624602,0.003271187,4.5105557e-05,6.8006284e-06,3.851783e-09,1.7912645e-05,2.730042,2.4571655,2.036652,2.4899073,280.95248,286.7503,296.99414,289.72247,284.77896,291.3624,302.3071,294.15186,277.50912,282.0003,291.46136,285.57294,7.2698364,9.362091,10.845734,8.578918
Liège,50.633732,5.56749,9.733333333333333,3.2333333333333334,0.0032384808,0.002380981,0.0026369945,0.0025865508,0.00039338676,6.830197e-05,1.4974399e-08,4.4836645e-05,4.594284,3.7284274,3.2912333,4.0492845,277.05356,283.2279,291.36145,284.57043,280.12787,288.12982,296.75238,288.98587,273.97012,278.12363,285.75848,280.42072,6.1577454,10.006195,10.9938965,8.565155
Ljubljana,46.051079,14.50513,10.566666666666666,4.7,0.003428846,0.0036927238,0.004518111,0.0049916967,0.001264261,0.0003252213,6.936568e-07,0.00041128567,1.8983129,1.9529722,1.6183683,1.7941575,274.27008,282.35648,292.44305,283.72372,277.80508,287.45114,298.1881,288.5641,270.88504,277.2625,286.84387,279.36078,6.920044,10.188629,11.344238,9.203308
London,51.50853,-0.12574,2.2,1.3666666666666667,0.002159487,0.001579158,0.0016004678,0.0022675646,0.00018873684,1.8957771e-05,3.3773793e-09,9.374597e-06,4.7206025,4.082357,3.6440022,4.240638,278.2638,282.7867,290.2948,284.83685,281.16287,287.2991,295.41412,288.85565,275.21487,278.20486,285.07196,280.91226,5.947998,9.094238,10.342163,7.94339
Lublin,51.25,22.566669,14.766666666666667,5.366666666666666,0.0020061685,0.0019421577,0.0023778027,0.0016495304,0.00085595483,0.0002814895,9.237036e-09,0.00013329246,3.7187245,3.116796,2.739327,3.3449132,273.58096,282.43558,292.96915,282.66357,275.9722,287.30457,298.30682,286.6623,270.86172,277.12708,287.21613,278.68997,5.1104736,10.17749,11.090698,7.9723206
Lucca,43.843571,10.50585,8.5,3.8,0.0028956342,0.0023045356,0.001560463,0.0039121085,0.00034171843,8.6767686e-05,9.932662e-08,0.00018171627,1.9512074,1.8908051,1.5962138,1.8264796,278.14087,284.09134,294.39786,286.91592,281.53262,288.20743,299.03134,290.80096,275.1688,279.97098,289.65625,283.39203,6.3638306,8.23645,9.375092,7.4089355
Luimneach,52.664719,-8.62306,0.1,0.06666666666666667,0.0044059465,0.002649086,0.0022747898,0.0039302954,0.00010364648,1.350069e-05,1.1127426e-08,1.0783774e-05,4.2141104,3.7457044,3.2814498,3.8347158,278.86908,281.8521,288.421,283.95123,281.63806,285.72797,292.47202,287.2299,276.09125,277.9964,284.31598,280.673,5.546814,7.7315674,8.156036,6.556885
Luton,51.879669,-0.41748,2.7666666666666666,1.6333333333333333,0.001880871,0.0015715989,0.0016738983,0.0021120298,0.00016714932,1.9637182e-05,6.8537602e-09,6.924414e-06,4.767986,4.1132803,3.6739714,4.3240232,278.0613,282.64246,290.11688,284.5883,280.94708,287.1749,295.2906,288.53528,275.06125,278.09137,284.88846,280.78107,5.8858337,9.083527,10.40213,7.7542114
Lyon,45.748459,4.84671,26.066666666666666,9.033333333333333,0.002254641,0.0026030538,0.0024131287,0.0034469417,0.0001817859,4.615216e-05,5.8691246e-08,4.281324e-05,2.5644388,2.6884606,2.3910537,2.4063866,277.43915,284.58246,294.24826,286.20587,280.87073,289.7386,300.1981,290.82214,274.2438,279.4028,288.31967,281.9956,6.6269226,10.335785,11.878418,8.826538
Lübeck,53.868931,10.68729,1.5333333333333334,0.8666666666666667,0.0026477391,0.0018168614,0.0029138539,0.0025211177,0.00041388543,4.1521693e-05,7.899276e-09,4.1761024e-05,4.571896,3.9429774,3.6650732,4.358604,276.47354,282.25354,290.94537,284.303,278.50568,285.89178,294.75824,287.21942,274.2742,278.4632,286.9157,281.506,4.231476,7.428589,7.8425293,5.7134094
Maastricht,50.848331,5.68889,10.333333333333334,3.3666666666666667,0.0028328814,0.002100255,0.0024566737,0.0023454027,0.00023197803,3.282974e-05,1.34506e-08,2.1675074e-05,4.368768,3.5653975,3.19917,3.8478699,277.72342,283.75027,291.73035,285.05096,280.56708,288.47766,296.9333,289.23883,274.8633,278.8156,286.35675,281.12347,5.703766,9.662048,10.576538,8.115356
Madrid,40.4165,-3.70256,75.7,37.7,0.0015067704,0.0014417529,0.00061350607,0.0016956528,0.00019685923,4.7222893e-05,1.0757472e-06,4.699356e-05,2.1311622,2.340008,2.2092488,1.9892882,279.73956,285.86993,297.43723,288.66394,284.9439,292.08295,304.82712,294.69708,275.16504,279.48285,289.48492,283.05432,9.77887,12.600098,15.342194,11.642761
Magdeburg,52.127731,11.62916,10.266666666666667,3.8666666666666667,0.0017039959,0.0015488813,0.0021745595,0.0016667076,0.00025988865,4.3075674e-05,1.4445463e-08,3.9711995e-05,3.6799374,3.1531847,2.845787,3.3767545,276.07626,283.1374,291.95956,284.14957,278.59277,287.71292,296.70255,287.9272,273.4345,278.3972,287.05646,280.5992,5.158264,9.315735,9.646088,7.3279724
Mainz,49.984192,8.2791,14.533333333333333,4.766666666666667,0.00205689,0.0018078214,0.0022139347,0.0020956576,0.000260565,3.8237988e-05,1.5253388e-08,3.5586087e-05,3.2236502,2.8648279,2.498887,2.8251457,276.33243,283.94635,292.6583,284.4961,279.0094,288.898,298.0018,288.55768,273.62665,278.914,287.33328,280.8038,5.3827515,9.984009,10.668518,7.7538757
Malmö,55.605869,13.00073,1.3666666666666667,1.0333333333333334,0.0019863541,0.0013357088,0.0024169355,0.0022506565,0.000507612,6.773862e-05,6.7353585e-09,4.132883e-05,5.00613,4.3652606,3.9602327,4.9060054,274.62857,281.42926,290.86826,283.26215,276.8058,285.431,295.02304,286.32083,272.18488,277.0304,286.03848,280.08142,4.6209106,8.400604,8.984558,6.2394104
Manchester,53.480949,-2.23743,0.43333333333333335,0.36666666666666664,0.003874649,0.0024621855,0.00277293,0.0037258002,0.00055289705,0.00010861338,9.199292e-09,3.553457e-05,4.6145663,4.0396643,3.5562494,4.254407,277.73672,281.89764,289.01764,283.81448,280.19766,285.63318,293.05814,286.9113,275.1818,278.06448,284.77582,280.77695,5.015869,7.568695,8.282318,6.1343384
Mannheim,49.496712,8.47955,21.2,6.166666666666667,0.0023613821,0.0020993112,0.0024252431,0.002411879,0.00028025522,4.585024e-05,1.6350722e-08,3.9447707e-05,3.2187974,2.783024,2.4208992,2.7420473,276.45782,284.4162,293.42105,284.90527,279.4202,289.6356,299.05112,289.29904,273.50757,279.19955,287.8801,280.985,5.912628,10.436035,11.1710205,8.314056
Marbella,36.51543,-4.88583,52.833333333333336,25.733333333333334,0.0036259806,0.0014992993,0.00018619855,0.0022659798,8.073403e-06,6.198765e-07,9.54803e-10,1.2056787e-05,3.6356711,3.496856,2.9962947,3.1390607,285.80215,289.83798,297.70456,292.9312,290.02017,294.5318,302.64578,297.24533,282.1724,285.13416,292.64102,289.084,7.8477783,9.397644,10.004761,8.161316
Marsala,37.796638,12.43518,76.36666666666666,41.9,0.0024173346,0.0012671717,0.00013132067,0.0022651674,1.9078054e-06,2.0439244e-09,0.0,7.777229e-10,4.493245,4.308507,3.3654113,3.8017395,285.76077,289.5544,299.66544,294.43945,288.74893,293.38492,304.21286,298.05487,282.80722,285.71344,294.9586,291.2122,5.9417114,7.6714783,9.254272,6.842682
Marseille,43.296951,5.38107,34.166666666666664,16.3,0.001990859,0.0019350625,0.0006566739,0.0029356852,8.293204e-06,8.1637984e-07,1.3250485e-09,9.884805e-07,3.6739905,3.7915747,3.3592763,3.498067,281.4912,286.97476,296.6911,290.04044,285.31122,291.49747,301.7122,294.3621,278.2206,282.4409,291.42694,286.2264,7.0906067,9.05658,10.285248,8.135681
Messina,38.193272,15.54969,54.4,26.533333333333335,0.0023711016,0.0014077858,0.00032993796,0.0021671043,2.5459292e-05,8.530036e-06,2.9068185e-11,4.1094043e-07,2.7859817,2.6070023,2.1045508,2.1803916,284.60117,288.27567,299.1989,293.1378,287.29993,291.5273,302.96475,296.28668,282.18152,285.18683,295.40643,290.4655,5.118408,6.3404846,7.558319,5.821167
Mestre,45.49028,12.2425,33.2,10.833333333333334,0.001915533,0.0024642572,0.0025231668,0.0031423166,0.00018756303,4.632749e-05,1.0900777e-06,9.8495846e-05,1.9934748,2.0862439,1.955067,2.0717537,277.935,286.45764,296.8073,287.73016,281.59607,290.8768,301.61914,292.0918,274.6575,281.9415,291.91983,283.70428,6.938568,8.935303,9.69931,8.387512
Metz,49.11911,6.17269,13.2,4.7,0.0029682645,0.0021733136,0.0023370236,0.002641286,0.0002645377,2.5373667e-05,1.1175061e-08,3.8284525e-05,3.98246,3.3494155,2.8476932,3.3071172,276.77603,283.5919,292.23935,284.5921,279.71497,288.4167,297.66653,288.98105,273.82968,278.64148,286.71603,280.567,5.8852844,9.7752075,10.9505005,8.4140625
Milan,45.464272,9.18951,39.96666666666667,14.266666666666667,0.0018075308,0.0030513976,0.0029246658,0.0036717393,0.00015782518,4.2473876e-05,7.0045866e-07,2.1021558e-05,1.4719747,1.718419,1.5308797,1.4640343,277.51254,286.2187,296.4473,287.1926,281.68338,291.53723,302.12933,292.0507,274.12497,281.15198,291.06705,283.0117,7.5584106,10.385254,11.062286,9.039001
Modena,44.647831,10.92539,29.333333333333332,10.0,0.002235157,0.0021504564,0.001835702,0.0030204202,0.0005021582,0.00010698581,1.9633602e-07,0.00022332497,1.7879299,1.9700104,1.7375056,1.775296,276.9866,285.14862,295.98236,286.9656,280.28748,289.7044,301.04556,291.00345,274.2131,280.76434,291.0483,283.4271,6.0743713,8.940063,9.997253,7.576355
Montpellier,43.61092,3.87723,30.166666666666668,14.133333333333333,0.002047278,0.0020778652,0.0008915343,0.0036527154,4.4531313e-05,1.5686539e-05,1.0137872e-08,1.4386067e-06,4.460306,4.2591233,3.7645762,4.1134114,281.6486,287.07675,296.6628,289.96637,285.36368,291.4627,301.4971,294.1048,278.44513,282.77432,291.8097,286.3441,6.9185486,8.688385,9.687408,7.7607117
Moscow,55.75222,37.615559,15.3,5.9,0.0018474973,0.0013684226,0.0022378701,0.002301462,0.0014553358,0.00030672774,5.829858e-07,0.00033027772,3.773157,3.2622957,2.943305,3.553977,268.28555,280.4173,293.0003,280.1213,270.61105,284.7392,297.93008,283.021,265.47604,275.35526,287.36508,276.97818,5.13501,9.383942,10.565002,6.042816
Mulhouse,47.75,7.33333,11.733333333333333,4.266666666666667,0.0033461188,0.0029856164,0.0030352464,0.0031079722,0.0005351899,0.00014510559,3.7272912e-06,8.1132894e-05,2.4145343,2.1895487,1.8774375,2.0088964,275.66046,283.29053,292.08774,284.10678,278.343,288.11377,297.56482,288.35797,273.18362,278.6672,286.7655,280.41083,5.159363,9.446564,10.799316,7.9471436
Murcia,37.987041,-1.13004,89.26666666666667,49.266666666666666,0.00085106876,0.0007793159,0.00026159888,0.0010480009,3.5863263e-06,3.9413694e-06,1.3642406e-09,1.8961862e-06,2.6715758,2.7215908,2.4233637,2.345095,284.10358,289.0644,298.82806,292.63824,290.19073,295.12708,304.99286,298.59885,279.08954,283.00668,292.59875,287.43253,11.101196,12.120392,12.394104,11.166321
Málaga,36.720161,-4.42034,83.8,41.53333333333333,0.0023902613,0.0011065251,0.00017694753,0.0017768969,1.0759569e-05,2.5325196e-06,4.1163142e-11,1.8082304e-05,2.2773838,2.1781213,1.8002201,1.950658,284.60037,289.6095,298.51437,292.5074,290.03104,295.471,304.58017,298.13275,280.03485,283.5341,291.8447,287.5217,9.996185,11.93692,12.735474,10.611053
Mülheim (Ruhr),51.433331,6.88333,9.0,3.1666666666666665,0.0030982012,0.0021714335,0.0027951042,0.0027780766,0.00029604987,4.4933437e-05,1.085525e-08,2.9701088e-05,4.1413474,3.4393394,3.0688186,3.7072623,277.68295,283.8541,291.8956,285.1102,280.068,288.19348,296.6363,288.6777,275.26187,279.40433,287.11,281.801,4.806122,8.789154,9.526306,6.876709
München,48.137428,11.57549,11.366666666666667,4.033333333333333,0.0024794661,0.0031198447,0.005089724,0.0027891274,0.0011744562,0.0005132592,5.2430332e-06,0.00022463339,2.5072482,2.3107545,1.9493597,2.119804,274.14163,282.17282,292.13388,283.39426,277.40314,287.14932,297.53088,287.9539,270.967,277.32516,286.98615,279.40683,6.4361267,9.824158,10.544739,8.547058
Münster,51.96236,7.62571,7.533333333333333,2.8,0.0028850248,0.0020470629,0.0026368664,0.0025854495,0.00023206702,3.4469278e-05,9.882577e-09,2.7192953e-05,4.0972958,3.4576313,3.1206083,3.7227855,277.20197,283.33075,291.21844,284.52594,279.5989,287.72424,296.01276,288.14682,274.72885,278.7805,286.29767,281.10898,4.870056,8.943756,9.715088,7.037842
Namur,50.4669,4.86746,10.533333333333333,3.433333333333333,0.0030896815,0.0022963125,0.0025457456,0.0024310795,0.00028537714,4.097375e-05,1.3450458e-08,3.0525098e-05,4.60649,3.7542017,3.3136334,4.058729,277.39642,283.4941,291.6126,284.88733,280.4312,288.4361,297.061,289.34357,274.35757,278.3375,285.92587,280.67117,6.073639,10.098602,11.135132,8.672394
Nantes,47.217251,-1.55336,15.3,5.466666666666667,0.0035157723,0.002233467,0.0015014374,0.0028531845,4.3698066e-05,4.0435157e-06,8.085355e-09,1.1948323e-07,4.3233314,3.902821,3.4492297,3.6845243,280.1348,284.99695,293.0376,287.2458,283.29022,289.61627,298.26505,291.72705,276.99097,280.26108,287.61984,283.0248,6.2992554,9.355194,10.645203,8.70224
Napoli,40.833328,14.25,60.13333333333333,30.866666666666667,0.0031044974,0.0024769045,0.00083768705,0.003164124,0.00011248742,3.464275e-05,2.8252265e-09,1.6641741e-05,2.5508988,2.150357,1.6885636,2.130117,282.40887,287.24384,298.26422,291.19846,286.43005,291.73828,303.42365,295.88422,278.75577,282.6453,292.7619,286.87823,7.674286,9.092987,10.661743,9.005981
Neuß,51.198071,6.68504,9.933333333333334,3.433333333333333,0.0027311668,0.0020324963,0.0025681928,0.0024101934,0.0002777468,4.6078345e-05,1.3968206e-08,3.2644388e-05,4.1859584,3.4338236,3.0534542,3.7252436,277.44907,283.74854,291.90787,285.02005,280.06708,288.36963,296.95273,288.91373,274.8163,279.0253,286.81644,281.42844,5.250763,9.34433,10.1362915,7.4852905
Newcastle upon Tyne,54.973282,-1.61396,0.1,0.1,0.002077893,0.0016089117,0.0019027978,0.0022529017,0.0003177085,6.781946e-05,3.4483287e-09,2.3240853e-05,5.3213396,4.499284,3.8770018,4.906139,277.61746,281.3736,288.1872,283.56683,280.11935,284.89987,292.11203,286.70752,275.04724,277.68164,284.0482,280.46664,5.072113,7.218231,8.063843,6.2408752
Nice,43.703129,7.26608,3.3666666666666667,1.9333333333333333,0.0031579644,0.0026356077,0.0011405149,0.004040768,0.0004952585,0.00010702278,9.404119e-09,0.00016790273,1.4662843,1.63196,1.4056302,1.4530872,280.75726,285.6925,295.2096,288.97415,284.50058,289.1386,298.58878,292.57227,277.88113,282.07123,291.17377,285.9795,6.619446,7.067383,7.4150085,6.5927734
Nijmegen,51.842499,5.85278,6.133333333333334,2.6333333333333333,0.0028643499,0.0019935737,0.002540323,0.0026531324,0.0001692839,2.093477e-05,7.888502e-09,1.031259e-05,4.368742,3.6948922,3.3007944,3.9203582,277.76248,283.34366,291.0364,284.60696,280.35617,287.94904,296.0457,288.5546,275.10956,278.50897,285.75998,280.88324,5.2466125,9.440063,10.285706,7.671356
Northampton,52.25,-0.88333,2.8,1.6333333333333333,0.0018935021,0.0016025517,0.0018001659,0.0020580513,0.00018373209,2.2669185e-05,1.1243656e-08,5.4266343e-06,4.9484873,4.257508,3.8009496,4.5266747,277.9199,282.5016,289.95032,284.34375,280.8629,287.0405,295.224,288.30362,274.86923,277.93893,284.62506,280.525,5.993683,9.1015625,10.598938,7.7786255
Norwich,52.627831,1.29834,0.7,0.5333333333333333,0.0019179935,0.0013923268,0.0018253815,0.001949178,0.00013148312,1.09848925e-05,4.510104e-09,5.864713e-06,5.6422434,4.7421327,4.129032,5.18847,278.29388,282.66245,289.9444,284.9504,280.96063,286.518,294.43552,288.55853,275.49307,278.69754,285.25568,281.39713,5.46756,7.820465,9.17984,7.1614075
Nottingham,52.953602,-1.15047,1.6333333333333333,0.9666666666666667,0.0019368937,0.001594999,0.001861712,0.0020052749,0.00023397345,3.091991e-05,7.81604e-09,1.5081934e-05,5.008164,4.3233957,3.8607247,4.6286144,277.7119,282.17236,289.52634,284.0529,280.53937,286.43982,294.51657,287.81198,274.83435,277.88953,284.45358,280.4776,5.705017,8.550293,10.062988,7.334381
Novi Sad,45.251671,19.836941,58.03333333333333,18.466666666666665,0.0013200302,0.0018107928,0.002148928,0.0016366614,0.00026567891,6.9222566e-05,8.104625e-09,5.0866925e-05,2.8241222,2.779294,2.3970606,2.7060797,276.37003,285.97537,297.40414,286.98016,279.73172,291.245,303.46536,292.15027,273.00995,280.61462,291.13528,282.24597,6.7217712,10.630371,12.330078,9.904297
Nîmes,43.833328,4.35,53.56666666666667,24.166666666666668,0.0020953582,0.0022235932,0.0011323259,0.004249968,8.568145e-05,1.480717e-05,3.8711615e-08,1.2015557e-05,3.3449595,3.4113796,3.2410784,3.1550395,280.5319,286.8329,296.9051,289.1972,284.74344,292.21228,303.0484,294.14236,276.9899,281.67694,290.9001,284.9696,7.75354,10.535339,12.148315,9.17276
Nürnberg,49.454208,11.07752,13.066666666666666,4.633333333333334,0.0023031367,0.0020495653,0.002650955,0.0022601509,0.00051126,0.0001307533,1.2865842e-08,8.63529e-05,3.304982,2.8943284,2.4659717,2.858502,274.6184,282.52847,291.9893,283.25485,277.51602,287.66776,297.60464,287.69632,271.79373,277.41904,286.383,279.26923,5.72229,10.248718,11.221649,8.4270935
Oberhausen,51.47311,6.88074,9.0,3.1666666666666665,0.0030982012,0.0021714335,0.0027951042,0.0027780766,0.00029604987,4.4933437e-05,1.085525e-08,2.9701088e-05,4.1413474,3.4393394,3.0688186,3.7072623,277.68295,283.8541,291.8956,285.1102,280.068,288.19348,296.6363,288.6777,275.26187,279.40433,287.11,281.801,4.806122,8.789154,9.526306,6.876709
Odessa,46.47747,30.73262,36.6,13.566666666666666,0.0011619305,0.0010797827,0.0012761902,0.001087865,0.00031923075,8.414586e-05,3.6566048e-09,4.5521978e-05,4.1374187,3.8225741,3.4530516,3.9497554,274.72723,283.9125,297.28445,285.48157,277.24078,287.67892,301.85345,288.98367,271.97702,279.9527,292.33127,281.94144,5.2637634,7.726227,9.522186,7.0422363
Olsztyn,53.779949,20.49416,8.633333333333333,3.7666666666666666,0.0022582812,0.0016546064,0.0024522021,0.0018746919,0.0009777992,0.0002538953,1.3062276e-08,0.00012302244,4.0194473,3.3316333,3.0706735,3.8235602,273.5689,281.69247,292.03757,282.49155,275.59485,286.15793,296.92593,285.8909,271.27466,276.74393,286.68115,279.10013,4.3201904,9.414001,10.2447815,6.7907715
Oradea,47.066669,21.933331,39.96666666666667,11.733333333333333,0.0017154326,0.0020651792,0.0023814759,0.0016660726,0.00044034066,8.315679e-05,1.5680135e-08,6.235872e-05,2.448014,2.433121,2.1163251,2.2146418,274.70932,284.62158,295.57034,285.16037,278.0345,289.96133,301.62094,290.46478,271.3563,279.14496,289.2456,280.2191,6.678192,10.816376,12.375336,10.245697
Orléans,47.902889,1.90389,20.033333333333335,6.033333333333333,0.0023717433,0.0020545588,0.0019068136,0.0022033765,7.304538e-05,7.806073e-06,1.0091033e-08,3.761492e-06,4.094395,3.5661514,3.1288953,3.4703455,278.67136,284.59488,292.99847,286.32993,281.6099,289.44794,298.6364,290.89426,275.80316,279.60336,287.11423,282.0309,5.806732,9.844574,11.522186,8.863342
Oslo,59.912731,10.74609,0.7,0.4666666666666667,0.0027043489,0.0021446461,0.003179805,0.0035802154,0.001836337,0.0006612645,2.4763677e-08,0.0003230722,2.620758,2.5827844,2.433259,2.769637,270.04453,278.1907,289.01822,279.6117,272.43054,282.58408,293.73337,282.61237,267.32,273.3633,283.8465,276.51175,5.1105347,9.220764,9.886871,6.1006165
Osnabrück,52.27264,8.0498,6.966666666666667,2.533333333333333,0.002922659,0.0020228992,0.0026888612,0.0025542274,0.00021838566,2.8970393e-05,1.01714495e-08,2.3604489e-05,3.9658103,3.408516,3.1053703,3.6739807,276.95172,283.13287,291.007,284.30313,279.33157,287.581,295.8722,287.95407,274.46332,278.5499,286.03232,280.862,4.8682556,9.031097,9.839874,7.0920715
Ostrava,49.834648,18.28204,16.2,5.5,0.0021143334,0.0022036687,0.003212405,0.0019796053,0.0009038118,0.00023616714,1.2335773e-08,0.00016065115,3.623425,3.0368311,2.6084802,3.2331386,274.1384,282.5484,292.64578,283.2917,276.8544,287.6382,298.3504,287.78043,271.23422,277.14993,286.6191,278.98618,5.620178,10.488281,11.731293,8.7942505
Oulu,65.01236,25.468161,0.6,0.43333333333333335,0.0016489393,0.0011732393,0.0022675984,0.00189171,0.0014099586,0.00047743774,2.957346e-06,0.00037981672,3.6885197,3.453829,3.0344884,3.7172704,265.3243,275.70282,289.04288,277.60056,268.61316,279.7552,293.02194,280.2956,261.54486,270.65662,283.86948,274.5865,7.0682983,9.098572,9.152466,5.7091064
Oviedo,43.360291,-5.84476,5.466666666666667,2.5,0.0036302404,0.0027845083,0.0016406432,0.0030290198,0.00023539866,9.3725874e-05,3.155322e-07,3.0240933e-05,2.825498,2.5705266,2.3473542,2.4011323,281.09613,284.6347,292.0678,287.7664,285.26627,289.6248,297.67282,292.78708,277.25577,279.56308,286.41638,283.11328,8.010498,10.061707,11.256439,9.673798
Oxford,51.75222,-1.25596,2.6,1.6333333333333333,0.0020553377,0.0016929344,0.0015761817,0.002214872,0.00019093628,2.9646411e-05,3.8124934e-09,9.170659e-06,4.6871057,4.0543714,3.619694,4.201833,278.26663,282.74905,290.3515,284.75644,281.02066,287.13406,295.28775,288.5196,275.37436,278.34415,285.3136,281.09613,5.6463013,8.789917,9.974152,7.423462
Padova,45.415192,11.88181,29.166666666666668,9.966666666666667,0.0018553537,0.0024934292,0.0027416078,0.0031679398,0.00030572672,8.553638e-05,7.0611156e-07,0.00016559103,1.7960181,1.9214483,1.7795168,1.855719,277.26688,286.00067,296.3378,287.15988,281.05576,290.57266,301.24457,291.57977,273.91147,281.3107,291.32666,283.04782,7.144287,9.261963,9.917908,8.531952
Palermo,38.115822,13.35976,51.333333333333336,25.266666666666666,0.0030812554,0.0019394184,0.0002587469,0.0026456567,2.1571186e-05,7.264084e-06,2.4668717e-10,4.074479e-07,2.8945844,2.761689,2.0759835,2.319492,284.53946,288.28738,298.79507,293.24472,287.21152,291.66095,302.79892,296.42422,282.07697,284.98712,294.72055,290.52005,5.134552,6.673828,8.078369,5.904175
