city,latitude,longitude,tp_winter,tp_spring,tp_summer,tp_autumn,sf_winter,sf_spring,sf_summer,sf_autumn,si10_winter,si10_spring,si10_summer,si10_autumn,t2m_winter,t2m_spring,t2m_summer,t2m_autumn,max_t2m_winter,max_t2m_spring,max_t2m_summer,max_t2m_autumn,min_t2m_winter,min_t2m_spring,min_t2m_summer,min_t2m_autumn
Bremen,53.075161,8.80777,0.0026234686,0.001764602,0.0024483213,0.001960913,0.00019540191,4.8711336e-05,1.1565023e-08,7.739203e-05,4.3333163,3.4887917,3.2568004,3.737185,276.91055,282.61978,291.0051,284.12625,279.32132,287.0193,296.0341,287.94156,274.37283,278.14215,285.88815,280.39554
Brescia,45.52478,10.22727,0.001249938,0.0034099557,0.0031574566,0.0034682215,0.00039750923,0.00040540053,1.2703905e-08,0.00021390556,1.3771698,1.401995,1.331085,1.3627099,275.29172,284.2558,294.5954,285.76636,279.34787,288.80383,299.50916,289.73392,271.8516,279.6624,289.74713,282.11542
Brest,48.400002,-4.48333,0.0030381053,0.0020085294,0.0015883187,0.0035445008,3.7030004e-05,3.3598149e-06,3.0069143e-09,7.671472e-06,5.999229,5.11369,4.385325,5.0538416,280.756,283.76105,289.86176,286.517,283.1397,287.09198,293.52185,289.6596,278.18097,280.31528,286.1581,283.45828
Brighton,50.828381,-0.13947,0.001983179,0.0013857242,0.0015303346,0.0026825133,0.0001598107,1.687712e-05,2.248114e-09,3.2251068e-05,5.214702,4.287019,3.8379753,4.4162583,278.73123,282.7243,289.95538,285.14557,281.42703,286.68597,294.2342,288.74493,275.89337,278.5878,285.47324,281.52115
Bristol,51.455231,-2.59665,0.0023901497,0.0017536348,0.0019065166,0.0029710238,0.00015621906,3.2421573e-05,4.1032746e-09,5.1555682e-05,4.916714,4.096824,3.744632,4.1124773,278.4724,282.43854,289.47797,284.30484,281.28384,286.69775,294.0006,287.9499,275.48962,278.04123,284.75525,280.69214
Brno,49.195221,16.60796,0.0012516321,0.0015770126,0.0024223686,0.001522301,0.0005630402,0.0001215318,1.2138796e-08,0.00010333138,3.4404006,3.1797454,2.851696,3.1030695,274.0783,283.30405,293.32278,283.92184,276.4838,288.0748,298.8498,288.10825,271.54977,278.32938,287.66815,279.92755
Brugge,51.20892,3.22424,0.002356355,0.001582196,0.002568558,0.002569344,9.466294e-05,1.3597237e-05,5.997957e-09,1.9255665e-05,5.5562396,4.552327,4.0271044,4.7151937,278.0902,283.0074,290.82196,285.54968,280.44537,286.55933,294.68753,288.82248,275.72433,279.29813,286.7062,282.28717
Brussels,50.850449,4.34878,0.002413606,0.0017176606,0.0023592326,0.0020904136,0.00013356599,2.8497696e-05,9.412308e-09,1.5432734e-05,4.8035126,3.8494058,3.3911834,3.9979808,278.06747,283.49765,291.61563,285.19232,280.8312,287.92212,296.52194,289.18066,275.31055,278.92584,286.5254,281.31842
Bucharest,44.432251,26.10626,0.0015554428,0.0019853257,0.0019316198,0.0014827473,0.0006325051,9.3448194e-05,9.772357e-09,0.00011777818,2.6567943,2.5962415,2.2312326,2.3539805,274.7684,285.2342,297.15936,286.48547,278.46744,291.27972,304.05682,292.60062,271.2453,279.19183,290.19592,280.81934
Budapest,47.498009,19.039909,0.0009820451,0.0016102878,0.0020575747,0.0014707989,0.00028620524,4.2309046e-05,1.2347707e-08,8.466397e-05,2.792229,2.6550248,2.5461526,2.7204947,274.15073,284.60205,295.00153,285.14606,277.81302,290.33282,301.46982,290.7784,270.3599,278.64218,288.1756,279.83615
Burgos,42.349998,-3.7,0.0015888714,0.0023706357,0.0010233059,0.0018573168,0.0003518977,0.0001346228,6.866644e-07,9.0076755e-05,2.949193,2.9584777,2.6490037,2.8130286,277.68216,282.61136,291.81073,285.6259,281.9568,287.9076,299.13077,291.4349,273.67493,277.48462,285.00067,280.33746
Bydgoszcz,53.123501,18.00762,0.0018367093,0.0013007727,0.0022710057,0.0012648,0.00060619717,0.00011273169,7.890784e-09,0.00012224223,4.1774206,3.2865803,3.0825534,3.6848443,275.20764,282.36856,292.09088,283.1501,277.3375,286.74484,296.95688,286.90936,272.94666,277.6875,286.79547,279.37845
Cagliari,39.207378,9.13462,0.002419123,0.0016806595,0.0003691375,0.0021521284,4.342487e-05,4.3281725e-07,1.82396e-09,3.479769e-09,3.1255815,3.2055275,2.8649273,2.833215,283.43335,287.75165,297.58057,292.57855,287.1969,291.98474,302.51205,296.75385,280.0713,283.76825,292.79263,288.90826
Cambridge,52.200001,0.11667,0.0012857907,0.0012035373,0.0016997574,0.0020189064,0.00013365292,2.1105996e-05,8.964712e-09,1.7569608e-05,5.2875705,4.315718,3.9060478,4.4633727,278.03723,282.51547,289.66205,284.40393,280.98196,287.00882,294.68463,288.3609,275.00052,277.9291,284.56247,280.55106
Cardiff,51.48,-3.18,0.0029901362,0.002065441,0.0021322866,0.0036070365,0.00019012917,5.4134696e-05,3.2908745e-09,3.588947e-05,5.0236573,4.141938,3.8103588,4.2031655,278.574,282.3086,289.1639,284.2812,281.34137,286.4263,293.51614,287.8516,275.63785,278.03943,284.58383,280.74106
Cartagena,37.605122,-0.98623,0.001041728,0.0009825788,0.00026790108,0.0010894838,6.46668e-08,9.1748554e-08,7.006948e-10,7.3988815e-07,3.754262,4.1523542,3.617354,3.8245456,285.7631,289.4221,297.81976,293.41864,289.30667,292.6829,300.95078,296.72037,282.90994,286.11755,294.55457,290.52945
