city,latitude,longitude,sf_winter,sf_spring,sf_summer,sf_autumn,t2m_winter,t2m_spring,t2m_summer,t2m_autumn,tp_winter,tp_spring,tp_summer,tp_autumn,si10_winter,si10_spring,si10_summer,si10_autumn,max_t2m_winter,min_t2m_winter,temp_range_winter,max_t2m_spring,min_t2m_spring,temp_range_spring,max_t2m_summer,min_t2m_summer,temp_range_summer,max_t2m_autumn,min_t2m_autumn,temp_range_autumn,hot_days,hot_days_consec
Ljubljana,46.051079,14.50513,0.001297344,0.00015912646,1.0442564e-06,0.0008662279,270.92316,280.86493,290.189,281.99826,0.0025089437,0.003925202,0.0036625299,0.00345816,1.8384598,1.9812568,1.6464127,1.7451534,274.08005,267.6566,6.423462,285.19077,276.57205,8.618713,294.76367,285.60873,9.154938,285.84604,278.4451,7.40094,0.6129032258064516,0.5161290322580645
London,51.50853,-0.12574,0.00023078406,9.571352e-06,0.0,5.516378e-05,276.76266,281.67694,289.01843,283.6297,0.0015102177,0.0016653307,0.0017056363,0.0016103731,4.466227,4.138123,3.8342824,4.0839863,279.0611,274.2841,4.777008,285.35983,277.89658,7.463257,292.90448,284.97415,7.9303284,286.7823,280.47855,6.3037415,0.2903225806451613,0.2258064516129032
Lublin,51.25,22.566669,0.00091787026,4.209156e-05,0.0,0.00038860927,269.79132,280.2974,290.94675,281.45126,0.0014820414,0.0021838783,0.0020810387,0.001499646,3.8542829,3.553587,3.0542734,3.51775,272.1953,267.02374,5.17157,284.25415,276.06674,8.187408,295.29874,286.14703,9.151703,284.9598,278.0924,6.867401,1.935483870967742,1.1290322580645162
Lucca,43.843571,10.50585,0.0005022749,2.9054592e-05,0.0,0.0002086825,277.55374,284.3368,293.62,286.79318,0.0034286582,0.002910555,0.002140363,0.0044143447,2.5670455,2.270883,1.9799261,2.2628102,280.39905,274.94324,5.4558105,287.87228,280.83163,7.0406494,297.42758,289.76126,7.666321,290.2206,283.68036,6.5402527,2.129032258064516,1.5806451612903225
Luimneach,52.664719,-8.62306,0.00011041408,6.280439e-06,0.0,4.1556294e-05,278.13333,281.80762,287.59753,283.32532,0.0024700928,0.0023516347,0.0026656582,0.002784943,4.158411,3.8530822,3.5366282,3.8691547,280.4543,275.75186,4.7024536,285.06204,278.55197,6.510071,290.8135,284.34692,6.4665833,285.9241,280.76678,5.157318,0.0,0.0
Luton,51.879669,-0.41748,0.00024686672,8.76028e-06,0.0,5.5739798e-05,276.63028,281.5534,288.91956,283.47812,0.0014843114,0.0016956618,0.001726098,0.0015537291,4.572491,4.202079,3.9065237,4.1900983,278.96094,274.1764,4.784546,285.2938,277.73334,7.5604553,292.84546,284.83215,8.013306,286.67123,280.32172,6.349518,0.2580645161290322,0.1612903225806451
Lyon,45.748459,4.84671,0.00041014553,1.2408021e-05,0.0,0.00017911644,275.22028,283.42743,291.96042,284.28955,0.0024657787,0.0025679835,0.0024451166,0.0026378033,2.7908797,2.9152849,2.4882872,2.5335011,278.19028,272.141,6.049286,287.84305,278.87802,8.965027,296.72977,287.05612,9.673645,288.24472,280.5135,7.7312317,7.258064516129032,3.032258064516129
Lübeck,53.868931,10.68729,0.0005961993,4.1142746e-05,0.0,0.00019784576,273.20847,280.1261,289.39517,282.398,0.0016657838,0.0019351058,0.002343433,0.0017308119,4.617184,4.217236,3.8774352,4.2208743,275.0355,271.0965,3.9389954,283.50107,276.58856,6.912506,292.96255,285.503,7.459564,285.1271,279.68942,5.437683,0.5483870967741935,0.4516129032258064
Maastricht,50.848331,5.68889,0.00043397534,1.7742797e-05,1.9227304e-09,0.00015949643,274.85867,281.9983,289.64743,283.25003,0.0021443744,0.0021657194,0.0022754373,0.0021669422,4.226938,3.696614,3.3882036,3.8162591,276.9807,272.48425,4.49646,285.8037,277.9297,7.8740234,293.58453,285.40747,8.177063,286.41348,280.08633,6.3271484,2.032258064516129,1.2258064516129032
Madrid,40.4165,-3.70256,0.00021526762,8.028041e-06,4.2727344e-10,9.1975526e-05,277.57214,284.7404,295.85342,286.8117,0.0018539883,0.0014148853,0.0005749477,0.0018728343,2.579353,2.673022,2.442812,2.3208327,281.64868,273.87994,7.768738,289.93765,279.3953,10.542358,302.01053,289.1564,12.854126,291.82687,282.0361,9.7907715,46.64516129032258,16.129032258064516
Magdeburg,52.127731,11.62916,0.0005537435,2.592738e-05,0.0,0.00022597755,272.9865,281.34644,290.40143,282.66418,0.0014875749,0.0019950566,0.0019620836,0.0015087397,3.6958869,3.4162972,3.0779922,3.3516366,275.10352,270.56473,4.538788,285.2114,277.278,7.93338,294.55978,285.95993,8.5998535,285.99582,279.43536,6.5604553,2.7096774193548385,1.3548387096774193
Mainz,49.984192,8.2791,0.00043795555,1.0032951e-05,0.0,0.00019652498,273.6268,282.05896,290.44788,282.74002,0.0017042912,0.0019994152,0.0019560896,0.0017700286,3.229349,3.0383513,2.744888,2.88297,275.8204,271.0988,4.7216187,286.12265,277.7234,8.399261,294.82263,285.8261,8.996521,286.1821,279.29865,6.8834534,4.064516129032258,2.290322580645161
Malmö,55.605869,13.00073,0.0007433684,5.6809637e-05,0.0,0.00029483213,272.56732,278.63272,288.95047,281.86624,0.0015094605,0.0016119872,0.0022835287,0.0018087553,5.353485,4.837975,4.4407053,5.000002,274.28848,270.6194,3.669098,281.38492,275.71396,5.6709595,291.7469,285.8103,5.9365845,283.9867,279.7144,4.2723083,0.0,0.0
Manchester,53.480949,-2.23743,0.00047943412,2.4324394e-05,0.0,0.00010939453,275.83774,280.53345,287.28815,282.32803,0.0023343659,0.0024524971,0.00286775,0.0026067337,4.50334,4.2101297,3.8451483,4.18455,278.19193,273.40057,4.7913513,284.1021,276.8666,7.235504,290.76727,283.6013,7.165985,285.20364,279.45172,5.7519226,0.0,0.0
Mannheim,49.496712,8.47955,0.00043136615,9.103773e-06,0.0,0.0001755849,274.07812,282.78073,291.26877,283.36343,0.0019784013,0.0020070435,0.0018761908,0.0019111724,3.2113223,2.9620616,2.6738489,2.8271945,276.356,271.51782,4.8381653,286.9473,278.423,8.524292,295.71906,286.65356,9.065491,286.93433,279.8932,7.0411377,6.32258064516129,2.838709677419355
Marbella,36.51543,-4.88583,1.5804417e-05,6.864148e-07,0.0,4.3974983e-06,284.38043,287.98758,295.37717,290.79724,0.002896855,0.000987934,0.00033180517,0.0028407506,4.3426065,4.077794,3.5221372,3.6930082,286.56552,282.32608,4.239441,290.39737,285.4844,4.912964,298.15005,292.45853,5.6915283,293.16135,288.56784,4.593506,1.3548387096774193,0.7741935483870968
Marsala,37.796638,12.43518,5.7382823e-07,0.0,0.0,3.717279e-08,285.65958,288.37985,296.8391,293.1205,0.002190771,0.00065359933,0.00061382446,0.0029781607,6.585217,5.5205927,4.4067564,5.2422795,286.82794,284.48935,2.3385925,289.73398,286.8905,2.8434753,298.3334,295.16373,3.1696777,294.38705,291.77472,2.6123352,0.2580645161290322,0.1612903225806451
Marseille,43.296951,5.38107,7.595576e-05,1.7731847e-07,0.0,2.6923995e-05,280.56073,286.15933,294.7037,288.8055,0.0019239925,0.0013043445,0.001090788,0.0028690405,6.0008407,5.3953075,4.858361,5.190511,282.89392,278.3082,4.585724,288.80048,283.4083,5.3921814,297.50674,291.7106,5.7961426,291.31003,286.41757,4.892456,0.1935483870967742,0.1935483870967742
Messina,38.193272,15.54969,2.67956e-05,2.8840956e-08,0.0,3.3605056e-06,284.22464,287.47693,296.50894,291.9885,0.003228244,0.0011631486,0.0010132345,0.0038686183,4.339993,3.7219205,3.2534366,3.475204,285.65778,282.93295,2.724823,289.1321,285.83218,3.2999268,298.26498,294.7047,3.5602722,293.5057,290.5741,2.93161,1.4193548387096775,1.032258064516129
Mestre,45.49028,12.2425,0.00022138804,1.1100564e-06,0.0,4.219354e-05,277.04865,285.55627,295.20074,287.55783,0.0022512525,0.0031171388,0.002665906,0.003449177,2.6454585,2.574089,2.2910585,2.5750942,279.68808,274.59015,5.097931,288.80734,282.22446,6.5828857,298.6172,291.56583,7.051361,290.61465,284.64935,5.9653015,4.548387096774194,2.548387096774193
Metz,49.11911,6.17269,0.00042082483,1.2580425e-05,0.0,0.00017534324,274.4489,282.2773,290.2517,283.09744,0.002199851,0.0022956377,0.0021130168,0.0022088008,3.9850183,3.5561516,3.1512828,3.4789073,276.64636,272.00082,4.6455383,286.27344,278.0741,8.199341,294.53906,285.77292,8.766144,286.53754,279.7695,6.768036,3.3870967741935485,1.8387096774193548
Milan,45.464272,9.18951,0.0004921094,1.4418128e-05,4.272734e-09,0.00015058441,274.83786,284.92072,294.25534,285.7797,0.0022796644,0.003990298,0.003224132,0.0034775615,1.7314501,1.9148215,1.6854131,1.6724881,278.4315,271.77597,6.6555176,289.52136,280.2934,9.227966,298.95224,289.474,9.478241,289.78473,282.2341,7.5506287,10.129032258064516,4.483870967741935
Modena,44.647831,10.92539,0.0007599948,3.0245192e-05,0.0,0.00030260318,275.42245,284.7055,294.63486,286.2819,0.0024267673,0.0031207274,0.002173029,0.003141332,1.8610651,2.052696,1.7959787,1.8303297,278.73788,272.44028,6.2976074,289.28543,280.29187,8.993561,299.60333,289.73932,9.864014,290.51437,282.56195,7.952423,16.774193548387096,6.67741935483871
Montpellier,43.61092,3.87723,0.00014153331,1.2385589e-06,0.0,6.625777e-05,279.65695,285.5457,294.14856,287.7074,0.0025041462,0.0018193574,0.001672591,0.00361784,4.622512,4.2425323,3.8589628,4.080617,282.33096,277.16888,5.162079,288.8685,282.2631,6.6054077,297.87686,290.35455,7.5223083,290.8188,284.84143,5.977356,1.8064516129032255,1.1612903225806452
Moscow,55.75222,37.615559,0.0012458373,0.00012807136,4.6038713e-07,0.00083902705,263.57266,276.86542,290.21152,277.4556,0.0013558908,0.0019323936,0.0022754394,0.0015710067,3.8865383,3.6385534,3.1828501,3.7842646,266.20483,260.50766,5.697174,280.71127,272.38364,8.327637,294.37836,285.42807,8.950287,280.41153,274.3714,6.0401306,1.2903225806451613,0.935483870967742
Mulhouse,47.75,7.33333,0.0008351626,6.943022e-05,2.5636406e-09,0.0003831359,273.1792,281.98352,290.26538,282.53476,0.0027491825,0.0031631265,0.0028570509,0.0025717947,2.624275,2.421138,2.1618116,2.2261906,276.01627,270.20563,5.8106384,286.36078,277.54272,8.818054,294.7626,285.65155,9.111053,286.39847,278.9408,7.457672,2.870967741935484,1.7096774193548387
Murcia,37.987041,-1.13004,1.8042261e-05,2.265831e-06,0.0,8.148319e-06,282.47275,288.46912,297.29132,290.6982,0.00083259784,0.0008142439,0.00039386578,0.001279273,3.0213082,2.8962216,2.664882,2.5516453,287.16644,278.39044,8.776001,293.578,283.44214,10.135864,302.57098,292.00812,10.562866,295.47626,286.42288,9.053375,44.483870967741936,12.451612903225806
Málaga,36.720161,-4.42034,2.595216e-05,3.6068288e-06,0.0,1.0784595e-05,283.33975,287.53546,295.53833,290.27286,0.0023298399,0.00095356576,0.0002867825,0.0023554577,3.7453933,3.3977625,2.7810993,3.068261,286.0234,280.8193,5.2041016,290.40683,284.44632,5.9605103,298.80978,291.93024,6.879547,293.1677,287.48868,5.679016,3.096774193548387,1.6451612903225807
Mülheim (Ruhr),51.433331,6.88333,0.0004410944,1.2409623e-05,0.0,0.00015771053,274.66687,282.101,290.02368,283.3639,0.0022195142,0.0022078888,0.0024396887,0.0023227104,4.0564632,3.5857637,3.26181,3.663794,276.7342,272.3176,4.4165955,285.92828,278.0656,7.862671,293.99664,285.8281,8.168549,286.5035,280.26828,6.2352295,2.4516129032258065,1.4193548387096775
München,48.137428,11.57549,0.0012212114,0.00017389975,6.1575446e-07,0.00068879675,271.17218,280.8003,289.5163,281.49875,0.0023551206,0.003928547,0.0035608762,0.0021842455,2.7469118,2.6380408,2.324202,2.3733387,274.03595,268.05664,5.979309,285.2608,276.34085,8.919952,294.0172,285.03598,8.981232,285.482,277.86166,7.620331,1.5806451612903225,1.096774193548387
Münster,51.96236,7.62571,0.00042942434,1.1120218e-05,0.0,0.00015416431,274.33038,281.79004,289.89218,283.1562,0.0019905344,0.0021026835,0.0023573053,0.002051749,4.0455036,3.6137266,3.3009367,3.661373,276.40347,271.93124,4.472229,285.7023,277.6414,8.060913,294.00006,285.49008,8.509979,286.373,279.9359,6.4370728,2.677419354838709,1.5483870967741935
Namur,50.4669,4.86746,0.00039390998,1.444932e-05,0.0,0.00013626924,274.8829,281.87173,289.38156,283.1429,0.0020596408,0.0021896586,0.0022213382,0.00213712,4.439256,3.888841,3.5209117,4.0022187,277.08597,272.42633,4.6596375,285.71176,277.73666,7.9750977,293.35,285.07526,8.27475,286.37738,279.90366,6.4737244,1.6774193548387095,0.967741935483871
Nantes,47.217251,-1.55336,6.075572e-05,1.3760341e-06,0.0,1.2829525e-05,278.3007,283.88907,291.1874,285.6669,0.0019966685,0.0017509699,0.0013860699,0.0021845885,4.224158,3.9509625,3.5443351,3.6937585,280.99686,275.5198,5.477051,287.71094,280.01303,7.6979065,295.3257,286.95493,8.370789,289.1666,282.3367,6.829895,3.7096774193548394,1.7741935483870968
Napoli,40.833328,14.25,7.7561024e-05,8.7868784e-07,0.0,1.0585486e-05,282.172,286.6452,295.73676,290.40747,0.0037839618,0.001652428,0.0013361865,0.005477807,3.9904172,3.0520864,2.5889647,3.1788976,284.3013,280.13858,4.1627197,289.13202,284.0737,5.058319,298.37213,292.93344,5.43869,292.82083,288.1276,4.6932373,1.5806451612903225,1.032258064516129
Neuß,51.198071,6.68504,0.00041493052,1.1619541e-05,0.0,0.00014269352,274.79572,282.1481,290.0218,283.40594,0.0020907982,0.0021623373,0.0023110746,0.002168995,4.058246,3.5597153,3.2466004,3.6524215,276.89157,272.4381,4.4534607,285.9788,278.09863,7.8801575,293.99332,285.8287,8.164612,286.57037,280.29364,6.2767334,2.3225806451612905,1.3870967741935485
Newcastle upon Tyne,54.973282,-1.61396,0.0005400072,3.9766124e-05,0.0,0.000110543755,276.57938,280.2862,287.04678,282.72333,0.0019337088,0.0018355428,0.0022286447,0.0020533274,5.4880743,4.7686796,4.2401547,4.951244,278.49277,274.6089,3.8838806,283.02097,277.5033,5.5176697,289.82135,284.13266,5.68869,285.0663,280.3915,4.6748047,0.0,0.0
Nice,43.703129,7.26608,0.00066683826,7.852659e-05,5.007645e-07,0.00030657096,277.7403,283.64423,292.51654,286.43842,0.0024998584,0.0024735555,0.0015238759,0.003437662,2.7887485,2.6065552,2.2142189,2.4911206,280.6286,275.26242,5.3661804,286.556,280.52997,6.0260315,295.29358,289.381,5.912567,289.22174,283.8773,5.344452,0.0,0.0
Nijmegen,51.842499,5.85278,0.0003221993,6.30239e-06,0.0,0.000101305304,275.05856,281.99283,289.81058,283.53033,0.0018590689,0.0020020104,0.0023133268,0.0019841117,4.206117,3.7986953,3.4746108,3.8113918,277.13126,272.70483,4.426422,285.8001,277.9732,7.8269043,293.71194,285.62967,8.082275,286.6103,280.4484,6.1618958,2.032258064516129,1.1612903225806452
Northampton,52.25,-0.88333,0.00029181002,9.588443e-06,0.0,6.092791e-05,276.40402,281.28348,288.59894,283.19156,0.0015198193,0.0017737683,0.001785034,0.0015737644,4.7517576,4.3391747,4.042168,4.366309,278.77695,273.9323,4.844635,285.0513,277.4467,7.6046143,292.53873,284.49414,8.044586,286.3892,280.03052,6.358673,0.2258064516129032,0.1935483870967742
Norwich,52.627831,1.29834,0.00025063113,5.281954e-06,0.0,3.5822177e-05,277.20715,281.04547,288.4283,284.19388,0.0015711938,0.0015368948,0.0019198541,0.0018432481,6.1170497,5.278795,4.7690496,5.566869,278.92697,275.42184,3.505127,283.44638,278.5412,4.905182,291.026,285.69843,5.3275757,286.3549,281.99506,4.359833,0.0,0.0
Nottingham,52.953602,-1.15047,0.00038393788,1.292908e-05,0.0,7.022196e-05,276.32764,281.0982,288.34305,283.05344,0.0016069933,0.0018270169,0.0018708903,0.0016227299,4.8194594,4.406953,4.1165066,4.459191,278.7226,273.87222,4.8503723,284.86337,277.29672,7.5666504,292.23474,284.30182,7.9329224,286.21368,279.9482,6.2654724,0.1290322580645161,0.1290322580645161
Novi Sad,45.251671,19.836941,0.0006605017,3.6004196e-06,0.0,0.00024745308,273.38794,284.8835,295.2112,285.9944,0.0016480295,0.002143466,0.0014370624,0.0017461572,2.9152377,2.9875662,2.586017,2.8287704,276.405,270.25616,6.148834,289.53433,280.22943,9.304901,300.2465,289.95908,10.287415,290.7302,281.81345,8.916748,27.548387096774192,7.193548387096774
Nîmes,43.833328,4.35,0.000118654425,3.9544156e-07,0.0,5.600834e-05,278.93594,285.91592,295.1441,287.59943,0.0022682021,0.0018487445,0.0017595073,0.0033050582,4.0880823,3.8637607,3.6123176,3.6354318,282.1955,275.9689,6.226593,290.13712,281.80527,8.331848,299.92044,290.4231,9.497345,291.55783,284.05365,7.504181,15.67741935483871,6.258064516129032
Nürnberg,49.454208,11.07752,0.0007413021,4.2629712e-05,0.0,0.00039841025,272.11865,281.4762,290.15332,282.07642,0.0020411997,0.0025062142,0.00219631,0.0019295164,3.3229327,3.0950358,2.743558,2.9408526,274.48517,269.45123,5.0339355,285.65344,277.18997,8.46347,294.63632,285.53485,9.101471,285.6987,278.60892,7.0897827,3.419354838709677,1.8064516129032255
Oberhausen,51.47311,6.88074,0.00043467854,1.23866575e-05,0.0,0.000154811,274.66208,282.0722,290.00055,283.36346,0.0021924262,0.0022279224,0.0024786815,0.0022877757,4.0993743,3.6216807,3.3007672,3.7065194,276.72464,272.3013,4.42334,285.899,278.0407,7.8582764,293.97626,285.80753,8.168732,286.49008,280.26746,6.2226257,2.5806451612903225,1.4838709677419355
Odessa,46.47747,30.73262,0.0005314866,8.881306e-06,0.0,0.00016424191,272.60294,282.24628,294.9711,284.84924,0.0012440506,0.001386017,0.0009930632,0.0012157729,5.065922,4.468316,3.946161,4.5147448,274.75775,270.31363,4.4441223,285.14737,279.29663,5.8507385,298.24335,291.4609,6.78244,287.67383,282.05927,5.614563,3.032258064516129,1.903225806451613
Olsztyn,53.779949,20.49416,0.00089824875,7.031981e-05,0.0,0.00043617297,269.48743,279.00443,289.82693,280.88397,0.0014397873,0.0019819108,0.0023188004,0.0016177825,4.242373,3.847099,3.4264803,3.9813268,271.67435,266.94672,4.7276306,282.72736,274.89716,7.8302,293.80823,285.27628,8.531952,283.91998,277.9256,5.994385,0.9032258064516128,0.7096774193548387
Oradea,47.066669,21.933331,0.0006228424,1.51157055e-05,0.0,0.00022103293,272.45645,283.8403,293.968,284.7179,0.001641219,0.002351509,0.0015841697,0.0017190435,2.6855261,2.7572277,2.3977144,2.4861515,275.4437,269.31482,6.1288757,288.38614,279.22342,9.16272,298.89224,288.78882,10.103424,289.36484,280.55087,8.813965,16.387096774193548,5.193548387096774
Orléans,47.902889,1.90389,0.0001929907,9.969518e-06,0.0,6.834634e-05,276.60672,283.46042,291.34082,284.74734,0.0019267945,0.0018714801,0.0015956599,0.0019586144,4.0110545,3.6595042,3.249998,3.5047262,279.1861,273.88266,5.3034363,287.5998,279.17807,8.421722,295.78195,286.66022,9.121735,288.45364,281.18555,7.268097,5.193548387096774,2.548387096774193
Oslo,59.912731,10.74609,0.0013363165,0.00025755935,1.7041801e-06,0.0011558934,266.29144,276.54782,288.17224,278.87677,0.0015225905,0.0022185924,0.0032115187,0.0027267728,2.6411042,2.525544,2.5320508,2.6978264,268.83734,263.6226,5.214752,280.53705,272.43988,8.097168,291.83453,284.27737,7.5571594,281.3432,276.4498,4.893402,0.064516129032258,0.064516129032258
Osnabrück,52.27264,8.0498,0.0004523658,1.1983026e-05,0.0,0.00016423651,274.1358,281.6316,289.8202,283.04565,0.0019721722,0.0021242497,0.0023892995,0.0020381855,4.021763,3.621859,3.313094,3.657684,276.19995,271.74298,4.45697,285.54892,277.50064,8.048279,293.95093,285.43347,8.517456,286.2393,279.84985,6.389435,2.5161290322580645,1.4838709677419355
Ostrava,49.834648,18.28204,0.0010434154,7.1403374e-05,4.7000075e-09,0.00050066237,270.35544,280.4404,290.14352,281.75745,0.0017148482,0.0028236886,0.0025366095,0.0017296671,3.7358181,3.316374,2.8072948,3.2237418,272.79218,267.54767,5.244507,284.51352,276.06067,8.45285,294.49646,285.37103,9.125427,285.5278,278.1764,7.35141,1.4838709677419355,0.967741935483871
Oulu,65.01236,25.468161,0.001051234,0.00027630347,3.0772235e-06,0.0008931966,263.98962,273.18875,287.25076,276.2376,0.0011172688,0.0015928844,0.0023130237,0.0016845558,3.9414923,3.460864,3.1297467,3.9156601,266.4812,261.33533,5.145874,276.4871,269.22614,7.260956,290.51694,283.1138,7.403137,278.46225,273.77792,4.684326,0.032258064516129,0.032258064516129
Oviedo,43.360291,-5.84476,0.0006045592,7.970583e-05,9.604039e-07,0.00028866946,279.07257,282.88135,289.31424,285.50052,0.003620404,0.0030480078,0.0021260977,0.0038295703,3.758796,3.2779102,2.8658514,3.17914,281.7655,276.5447,5.2207947,285.9158,279.8275,6.0882874,292.34235,286.25388,6.0884705,288.5287,282.70874,5.8199463,0.0,0.0
Oxford,51.75222,-1.25596,0.00025182898,1.05439685e-05,0.0,6.865344e-05,276.554,281.3798,288.60303,283.23422,0.0015350248,0.0017788326,0.0017189473,0.0016501404,4.5792365,4.1927776,3.882314,4.1779995,278.91272,274.04254,4.870178,285.13928,277.5204,7.6188965,292.51233,284.50717,8.005157,286.4082,280.05878,6.3494263,0.1935483870967742,0.1290322580645161
Padova,45.415192,11.88181,0.00030820858,1.249903e-05,0.0,8.1566395e-05,276.04718,285.3691,295.00623,286.90054,0.0021332074,0.003289158,0.0026250642,0.0031629768,2.234869,2.276973,2.0094357,2.1775746,279.49887,272.95624,6.542633,289.4904,281.1849,8.305481,299.27466,290.48923,8.785431,290.81702,283.26666,7.550354,11.838709677419354,5.387096774193548
Palermo,38.115822,13.35976,2.8648203e-05,5.607964e-09,0.0,4.791124e-06,283.72095,287.42087,296.71497,291.74454,0.0024219996,0.00092964084,0.00066591846,0.0028198631,4.5272555,3.6202989,2.8551712,3.442673,285.7707,281.88742,3.8832703,289.85577,284.95306,4.90271,299.34573,293.969,5.3767395,294.05075,289.63492,4.4158325,5.483870967741935,2.5161290322580645
Palma,39.569389,2.65024,1.4897796e-05,0.0,0.0,2.0694988e-06,285.05582,288.18048,296.52838,292.52707,0.0013531677,0.0007374761,0.00057528866,0.0019919781,5.661191,4.520769,3.535281,4.519184,286.11392,284.00055,2.1133728,289.42285,286.90936,2.5134888,297.89883,295.15405,2.7447815,293.65497,291.403,2.2519531,0.0,0.0
Pamplona,42.816872,-1.64323,0.00042146316,1.9557374e-05,3.5250058e-09,0.0001631799,277.38153,283.18747,290.8085,285.36874,0.0027118742,0.0027698476,0.0020801546,0.0030076453,3.0340114,3.0324442,2.622404,2.759347,280.654,274.33206,6.32193,287.4595,279.00266,8.456848,295.74542,286.09702,9.648407,289.49765,281.6899,7.8077393,4.612903225806452,2.129032258064516
Paris,48.853409,2.3488,0.00022147484,1.1257106e-05,0.0,6.814493e-05,276.2631,283.0276,290.70905,284.28317,0.0018090849,0.0018238277,0.001707127,0.001908119,3.9825194,3.662662,3.245481,3.533557,278.69827,273.64328,5.0549927,287.05746,278.7939,8.26355,295.00067,286.1457,8.85498,287.82086,280.84998,6.970886,3.3225806451612905,1.7741935483870968
Parma,44.802662,10.32898,0.0006414415,2.0417956e-05,0.0,0.00022684166,275.37506,284.9889,294.81772,286.32468,0.0023227038,0.0030504114,0.0022493678,0.0031268462,1.7683855,2.0055044,1.740125,1.7635728,278.71152,272.36432,6.3471985,289.59833,280.45624,9.14209,299.72684,289.8977,9.829132,290.47604,282.62405,7.8519897,16.774193548387096,6.612903225806452
Perpignan,42.697639,2.89541,0.0002411987,8.420759e-06,1.2561839e-07,0.00011459794,279.34848,285.29956,294.01215,287.63876,0.0020265412,0.0020638031,0.0018070013,0.0026376054,3.9617786,3.821971,3.451036,3.495079,282.5772,276.4952,6.0820007,288.9592,281.70465,7.254547,297.83286,290.08978,7.7430725,291.15485,284.52386,6.6309814,2.903225806451613,1.8387096774193548
Perugia,43.112202,12.38878,0.0004861544,9.5261685e-06,0.0,0.00015006943,276.9262,284.11545,294.20734,286.51666,0.0027286403,0.0024293007,0.0016282079,0.003311015,2.5679708,2.415954,2.1361742,2.2978203,280.306,273.7587,6.5473022,288.80637,279.65573,9.150635,299.70044,288.86014,10.8403015,291.04092,282.60675,8.434174,19.70967741935484,7.290322580645161
Piraeus,37.947449,23.637079,7.0926486e-05,0.0,0.0,1.4664345e-05,283.08704,288.25443,298.6686,291.8527,0.0016364545,0.00060144166,0.00024308184,0.0018418867,3.7886326,3.1446264,3.2065907,3.394636,285.36514,280.88693,4.4782104,291.60287,285.1426,6.460266,302.40918,295.0609,7.3482666,294.84177,289.24088,5.600891,41.16129032258065,12.64516129032258
Pisa,43.71553,10.39659,0.00018675673,2.1587991e-06,0.0,5.1566563e-05,279.8448,285.68518,294.70166,288.574,0.00344827,0.002454873,0.0019138723,0.004561186,3.2912476,2.7506497,2.3794012,2.8414516,282.1153,277.69324,4.422058,288.3806,282.9142,5.4664,297.55222,291.74164,5.8105774,291.1922,286.0863,5.105896,0.967741935483871,0.6774193548387096
Ploieşti,44.950001,26.01667,0.000894975,5.2752603e-05,2.6946714e-07,0.0003478,271.25812,282.27988,293.1344,283.4473,0.0015518515,0.0028673434,0.0018437202,0.0016239091,2.4256163,2.5188048,2.1477711,2.2876031,274.81277,267.94525,6.867523,286.86246,277.69894,9.163513,298.04517,288.03937,10.005798,288.2482,279.23764,9.010559,6.709677419354839,2.870967741935484
Plovdiv,42.150002,24.75,0.0010535988,8.416625e-05,1.3328795e-06,0.00052576826,272.81174,282.39563,292.96475,284.30215,0.0019425653,0.0031545854,0.0016606308,0.0020847833,1.917143,1.9731877,1.8301088,1.7749509,276.83542,269.01398,7.8214417,287.08652,277.69977,9.386749,297.94983,287.74078,10.209045,289.15726,279.94415,9.213104,6.709677419354839,3.0
Plymouth,50.371529,-4.14305,9.79056e-05,1.8719384e-06,0.0,2.0749787e-05,279.33246,282.0232,288.16934,284.83948,0.0023610662,0.001907275,0.0020281794,0.0026455482,6.3314633,5.3476586,4.745281,5.5492635,280.9024,277.63803,3.2643738,284.02832,279.85016,4.1781616,290.18057,286.00394,4.1766357,286.53268,283.05984,3.4728394,0.0,0.0
Plzeň,49.747471,13.37759,0.0007318318,5.2627696e-05,1.4527297e-08,0.00038591912,270.76608,280.28763,289.38895,281.0892,0.0014787738,0.0023584631,0.002118056,0.001404035,3.3520534,3.1374936,2.747402,2.9747775,273.20007,267.96835,5.23172,284.5114,275.90903,8.602386,293.93326,284.6162,9.317047,284.86804,277.46945,7.39859,1.5161290322580645,1.032258064516129
Porto,41.149609,-8.61099,1.4080796e-05,1.536582e-07,0.0,1.5197583e-06,282.4877,286.331,292.31198,288.5935,0.0060142637,0.0029185298,0.0011626661,0.005254076,4.249615,4.0872536,3.9697328,3.7471406,285.143,280.03995,5.103058,289.27527,283.42566,5.8496094,295.71573,288.95944,6.7562866,291.63287,285.90015,5.732727,0.5806451612903226,0.4516129032258064
Potsdam,52.398861,13.06566,0.00056149176,3.261832e-05,0.0,0.00022398143,272.60995,281.33206,290.70578,282.61197,0.0014871417,0.001943585,0.0019293473,0.0015039034,3.7757306,3.5305405,3.147619,3.4544938,274.7264,270.17313,4.5532837,285.16885,277.34158,7.8272705,294.79123,286.3226,8.468628,285.8853,279.4718,6.413513,2.870967741935484,1.4838709677419355
Poznań,52.406921,16.92993,0.00062863337,3.1895215e-05,0.0,0.00026594664,271.3489,280.64886,290.7508,282.07904,0.00137388,0.0018707104,0.0020005857,0.0014406462,3.9936953,3.7292647,3.304382,3.6722941,273.5814,268.75772,4.8236694,284.52054,276.49316,8.027374,294.9977,286.0536,8.944122,285.50833,278.7433,6.765045,2.4838709677419355,1.4516129032258065
