city,latitude,longitude,hot_days,hot_days_consec,tp_winter,tp_spring,tp_summer,tp_autumn,sf_winter,sf_spring,sf_summer,sf_autumn,si10_winter,si10_spring,si10_summer,si10_autumn,t2m_winter,t2m_spring,t2m_summer,t2m_autumn,max_t2m_winter,max_t2m_spring,max_t2m_summer,max_t2m_autumn,min_t2m_winter,min_t2m_spring,min_t2m_summer,min_t2m_autumn,temp_range_winter,temp_range_spring,temp_range_summer,temp_range_autumn
Limoges,45.831532,1.2578,36.3,9.833333333333334,0.0032094007,0.003263436,0.0022558093,0.0029395518,5.326571e-05,1.5226431e-05,1.6524679e-08,1.5718757e-05,3.5431607,3.358349,2.6709,3.173276,278.34277,284.5308,294.0629,286.89636,281.99103,289.75244,300.4476,292.14365,274.9867,279.39008,287.59567,282.1666,7.0043335,10.362366,12.851929,9.977051
Lisbon,38.716671,-9.13333,54.06666666666667,16.366666666666667,0.0022154762,0.001221109,0.00026548147,0.0018855267,3.3484838e-07,1.001229e-08,5.689147e-10,2.816511e-09,3.7166767,3.9947171,4.2638326,3.416107,285.6287,289.67087,296.55643,292.55203,289.65894,294.6721,302.54315,297.3999,282.2087,285.18488,291.54315,288.6954,7.450226,9.487213,11.0,8.704498
Liverpool,53.41058,-2.97794,0.4666666666666667,0.4,0.0029142357,0.0024087687,0.0024461357,0.0030914722,0.00014787253,7.084621e-05,8.778492e-09,1.1366985e-05,5.2585144,4.6563787,3.9605725,4.684324,278.22946,281.8793,289.49918,284.42148,280.79987,285.4902,293.58582,287.52917,275.5546,278.16006,285.27353,281.26913,5.24527,7.330139,8.312286,6.2600403
Livorno,43.542641,10.316,53.13333333333333,25.033333333333335,0.0023771836,0.0017522376,0.001253444,0.0032157463,2.992978e-05,4.528199e-06,6.051389e-08,7.34809e-06,2.785841,2.5090165,1.9818126,2.4553974,280.8971,286.941,297.66034,290.0475,284.5899,291.59027,303.05182,294.41525,277.4924,282.1922,292.09473,285.95224,7.0975037,9.398071,10.957092,8.463013
Liège,50.633732,5.56749,16.133333333333333,5.766666666666667,0.003074079,0.002613657,0.0025339746,0.0025354035,0.00032811414,9.424354e-05,1.517058e-08,4.0521092e-05,4.7158914,3.9622908,3.319822,4.056666,276.94644,283.2472,292.28845,285.1118,279.99957,288.05624,297.97775,289.5006,273.9245,278.28217,286.37927,280.98407,6.0750732,9.774078,11.59848,8.516541
Ljubljana,46.051079,14.50513,15.8,6.3,0.0033736941,0.0037697798,0.004442964,0.005018091,0.001184536,0.0003466941,2.8123789e-06,0.0002426412,1.9518317,1.970398,1.5922885,1.7878876,274.15497,282.59293,293.02878,284.27142,277.5636,287.63715,298.8949,288.9533,270.82684,277.607,287.36258,280.0775,6.7367554,10.030151,11.532318,8.875793
London,51.50853,-0.12574,4.3,2.533333333333333,0.001972596,0.0018265395,0.0016327986,0.0021331578,0.00012769122,3.2447857e-05,4.5430943e-09,1.4372523e-05,4.8720284,4.421462,3.6718483,4.2211146,278.30627,282.7756,290.98633,285.202,281.19046,287.20038,296.19803,289.106,275.31406,278.31818,285.71204,281.32043,5.876404,8.882202,10.485992,7.785553
Lublin,51.25,22.566669,17.333333333333332,6.533333333333333,0.0018490306,0.0019326209,0.002305799,0.0017090526,0.0007829798,0.00023641913,1.2115845e-08,0.000120319266,3.7151518,3.188829,2.8080568,3.3261592,273.78418,282.7054,293.22656,283.4212,276.03473,287.49915,298.57925,287.41232,271.24173,277.46967,287.45352,279.46808,4.7929993,10.02948,11.125732,7.9442444
Lucca,43.843571,10.50585,17.133333333333333,7.666666666666667,0.0029815596,0.0021195167,0.0016229964,0.003825004,0.0003085084,7.3710056e-05,9.941761e-08,0.00011764062,1.9925216,1.9339205,1.5613748,1.8035928,278.02124,284.28903,295.10593,287.29025,281.291,288.4478,299.8306,291.09286,275.09363,280.16782,290.3241,283.83264,6.197357,8.279999,9.5065,7.2602234
Luimneach,52.664719,-8.62306,0.06666666666666667,0.06666666666666667,0.0038843977,0.0031170468,0.0024129902,0.0039106808,0.00012720113,2.2234866e-05,1.2589866e-08,3.1961266e-05,4.348199,4.045136,3.388294,3.9134681,279.1107,281.854,288.7288,284.3434,281.7793,285.63333,292.77023,287.55206,276.37305,278.1407,284.67953,281.15805,5.40625,7.4926453,8.090698,6.3940125
Luton,51.879669,-0.41748,4.833333333333333,2.7,0.0017970423,0.0018793723,0.0017455927,0.0019333805,0.00012409495,3.8218684e-05,7.2842905e-09,7.600237e-06,4.9207964,4.4482036,3.732563,4.3132296,278.16052,282.63065,290.79523,285.01523,281.02673,287.0587,296.0586,288.84338,275.2145,278.2159,285.51797,281.22763,5.8122253,8.842773,10.540619,7.615753
Lyon,45.748459,4.84671,37.666666666666664,11.8,0.0022518602,0.002721994,0.0021842457,0.0031729972,0.00017081738,4.2642747e-05,2.2929953e-08,3.7212452e-05,2.565919,2.7878878,2.393815,2.4692159,277.28986,284.7851,295.1572,286.63895,280.59915,289.92432,301.3112,291.1926,274.2188,279.6549,289.00232,282.48096,6.3803406,10.269409,12.308868,8.711639
Lübeck,53.868931,10.68729,4.0,2.5,0.002540433,0.0021114142,0.0027978567,0.002361125,0.00026564664,7.38885e-05,8.575354e-09,4.0864223e-05,4.735135,4.064524,3.8361669,4.308578,276.8502,282.382,291.6705,284.71274,278.8306,285.78186,295.63672,287.65384,274.75296,278.82355,287.42905,281.89267,4.0776367,6.958313,8.207672,5.7611694
Maastricht,50.848331,5.68889,17.433333333333334,5.933333333333334,0.0026817175,0.0023103228,0.0023835136,0.0022948713,0.00017354923,4.9045062e-05,1.1796834e-08,2.4213941e-05,4.5058894,3.789376,3.2220423,3.8564043,277.63412,283.77737,292.66348,285.57132,280.4629,288.4154,298.15842,289.73346,274.8175,278.9913,287.00504,281.65594,5.6453857,9.424103,11.153381,8.077515
Madrid,40.4165,-3.70256,83.46666666666667,45.666666666666664,0.0015404036,0.0012864708,0.00059043267,0.0016007537,0.00025336424,5.3037773e-05,8.222842e-08,7.458504e-05,2.122259,2.503736,2.2872858,2.0457869,279.41867,286.08163,298.12823,288.79022,284.58905,292.48956,305.81854,294.9903,274.86832,279.56003,289.9743,283.07248,9.720734,12.929535,15.844238,11.917816
Magdeburg,52.127731,11.62916,14.2,5.766666666666667,0.0016652757,0.001708847,0.002035967,0.0016152954,0.00024493798,5.4980534e-05,8.095179e-09,3.311695e-05,3.859596,3.2941005,3.025614,3.4074054,276.22443,283.19382,292.7536,284.65854,278.60428,287.5498,297.72418,288.47134,273.7908,278.66177,287.5841,281.0926,4.8134766,8.888031,10.140076,7.3787537
Mainz,49.984192,8.2791,24.133333333333333,7.533333333333333,0.001991385,0.0019259861,0.0019947009,0.00191961,0.00023970398,4.5266137e-05,1.132889e-08,1.5957481e-05,3.3524783,3.0482733,2.649178,2.9155006,276.2256,283.97983,293.60385,285.1136,278.76257,288.81805,299.27158,289.19473,273.7105,279.0646,287.92322,281.41406,5.052063,9.7534485,11.348358,7.78067
Malmö,55.605869,13.00073,1.6666666666666667,1.1,0.0019755322,0.0015870334,0.002244987,0.002176139,0.00041146355,9.917413e-05,5.871594e-09,5.033948e-05,5.027619,4.3832064,4.0158734,4.636451,275.22247,281.6497,291.40775,283.68747,277.3194,285.4165,295.6551,286.67255,272.8513,277.51022,286.44003,280.56836,4.468109,7.9062805,9.215057,6.104187
Manchester,53.480949,-2.23743,0.9333333333333333,0.7666666666666667,0.003678164,0.0028959455,0.0029702797,0.0035965804,0.0004639217,0.00018826456,6.5916548e-09,2.8121669e-05,4.77963,4.3963547,3.6854947,4.2402635,277.96866,281.8766,289.6159,284.29358,280.40512,285.4946,293.7352,287.3009,275.45898,278.20053,285.3626,281.25845,4.9461365,7.2940674,8.372589,6.04245
Mannheim,49.496712,8.47955,31.566666666666666,8.933333333333334,0.0022054678,0.0021767777,0.0022597776,0.0021925932,0.0002706013,4.3631928e-05,1.24977095e-08,2.3872004e-05,3.3136759,2.9644454,2.5533056,2.8449783,276.31155,284.48465,294.3722,285.5492,279.15134,289.6449,300.29962,289.9437,273.53006,279.32736,288.49402,281.64697,5.621277,10.317535,11.805603,8.296722
Marbella,36.51543,-4.88583,60.2,30.1,0.003112152,0.0013130623,0.00019917348,0.0024059273,3.6059557e-06,1.0438512e-06,6.8810097e-10,1.0563706e-06,3.6608653,3.5130556,3.0477903,3.1722145,285.7309,290.1618,298.3223,293.19574,289.9573,295.09073,303.19232,297.47305,282.06516,285.2262,293.3483,289.392,7.892151,9.864532,9.844025,8.081055
Marsala,37.796638,12.43518,82.26666666666667,51.166666666666664,0.0024476424,0.0013199603,0.00014612969,0.0022186155,5.242783e-06,1.9160864e-09,0.0,1.3349075e-10,4.492181,4.257406,3.2185607,3.715425,285.8303,289.69766,300.15103,294.62418,288.80353,293.57565,304.74518,298.2583,282.84164,285.8389,295.43973,291.40323,5.9618835,7.7367554,9.30545,6.855072
Marseille,43.296951,5.38107,44.1,22.6,0.0020156554,0.0016200327,0.0006831527,0.002982677,1.4138671e-05,1.4088943e-06,4.6349142e-09,6.0072364e-07,3.7936618,3.8081114,3.224111,3.3925846,281.4444,286.9901,297.29736,290.1652,285.219,291.51303,302.32294,294.4126,278.22092,282.48233,292.03387,286.37558,6.9980774,9.030701,10.2890625,8.037018
Messina,38.193272,15.54969,58.833333333333336,27.9,0.002653222,0.0012864111,0.0003566162,0.0021670356,4.453302e-05,9.177518e-06,1.6988062e-11,3.311322e-07,2.7320354,2.5643377,2.1021867,2.1229198,284.63116,288.6006,299.57037,293.3592,287.2908,291.8862,303.3583,296.5224,282.22717,285.49274,295.75253,290.69412,5.063629,6.393463,7.605774,5.8282776
Mestre,45.49028,12.2425,43.2,14.766666666666667,0.0019456807,0.0022286405,0.0024291386,0.0028730063,0.00014181582,3.7301514e-05,1.7127603e-06,4.2753723e-05,2.031549,2.1113696,1.9085349,2.0348296,277.82825,286.6846,297.51535,288.17056,281.43198,291.1616,302.41617,292.48737,274.5831,282.15152,292.59186,284.2079,6.848877,9.010071,9.82431,8.27948
Metz,49.11911,6.17269,22.3,6.833333333333333,0.0028735935,0.00244964,0.002163117,0.0025508886,0.00021375339,3.910884e-05,1.0767773e-08,2.7561922e-05,4.0324845,3.604251,3.0384078,3.4779382,276.60577,283.66208,293.2798,285.1791,279.44308,288.41147,299.06125,289.54437,273.77216,278.81808,287.38184,281.1759,5.670929,9.593384,11.679413,8.368469
Milan,45.464272,9.18951,51.5,18.7,0.0019787108,0.0028152452,0.0029325858,0.003583431,0.0001448464,5.394371e-05,7.726583e-06,1.23951495e-05,1.476832,1.7348187,1.5323558,1.445873,277.38153,286.39,297.18198,287.60388,281.49802,291.77658,302.99365,292.3599,274.01764,281.28928,291.72812,283.51273,7.480377,10.487305,11.265533,8.847168
Modena,44.647831,10.92539,38.3,15.8,0.0024180228,0.0019663314,0.0017826932,0.0029293965,0.00047066316,9.043648e-05,7.9264886e-08,0.00012813503,1.8046757,2.0207906,1.7284687,1.7613277,276.81317,285.37653,296.73947,287.39297,280.00543,290.00204,301.92056,291.33542,274.07446,280.98328,291.7548,283.9344,5.930969,9.018768,10.1657715,7.4010315
Montpellier,43.61092,3.87723,42.86666666666667,20.233333333333334,0.002138672,0.001739229,0.00089762616,0.0035701788,4.535965e-05,4.6244036e-06,4.9982214e-09,8.67489e-06,4.6219726,4.3174205,3.7187161,4.1047816,281.52164,287.22595,297.4116,290.1348,285.1567,291.70236,302.32895,294.23602,278.40262,282.86172,292.47943,286.5082,6.7540894,8.840637,9.849518,7.7278137
Moscow,55.75222,37.615559,14.233333333333333,5.433333333333334,0.0018024282,0.0013706214,0.0023254869,0.0021641813,0.001411548,0.00029818498,7.7478836e-07,0.0003027674,3.9123755,3.4107673,2.9429169,3.6806285,268.7093,280.59637,293.09885,280.26123,270.95004,284.90656,297.9322,283.33194,266.02667,275.53467,287.55136,276.9825,4.9233704,9.371887,10.380829,6.3494263
Mulhouse,47.75,7.33333,19.233333333333334,6.3,0.0032315485,0.0029914873,0.0027977086,0.0029856742,0.00057297654,0.00015960056,2.9276829e-05,7.501437e-05,2.4370408,2.303916,1.9262335,2.0657778,275.50262,283.2617,292.99564,284.72916,278.1418,288.04807,298.74643,288.9007,273.08487,278.67438,287.36237,281.1304,5.056946,9.373688,11.384064,7.770294
Murcia,37.987041,-1.13004,93.6,58.7,0.0008151765,0.0006058775,0.0002798177,0.0011106151,5.36146e-06,3.995325e-06,1.6670165e-09,1.5481417e-07,2.6615794,2.747287,2.4549432,2.3975294,283.97156,289.39307,299.5053,292.73505,289.99423,295.6584,305.73776,298.69775,278.98303,283.182,293.23825,287.5611,11.0112,12.476379,12.499512,11.136658
Málaga,36.720161,-4.42034,91.23333333333333,49.1,0.0018880679,0.00095996086,0.00018546368,0.0018578987,1.0571342e-05,4.7305484e-06,2.5289312e-10,1.2005604e-07,2.282106,2.203587,1.8592306,1.9602138,284.49057,289.92694,299.11444,292.72647,289.8982,296.04727,305.12747,298.3006,279.90497,283.60358,292.54605,287.80664,9.993225,12.443695,12.581421,10.4939575
Mülheim (Ruhr),51.433331,6.88333,17.033333333333335,6.066666666666666,0.003046231,0.0024657324,0.0025150704,0.0025901527,0.0002712879,6.1117426e-05,1.1206823e-08,2.224005e-05,4.3361673,3.665864,3.2011862,3.788213,277.61053,283.86557,292.84634,285.62793,279.89554,288.07712,297.92053,289.24414,275.31757,279.5579,287.69226,282.2792,4.5779724,8.519226,10.2282715,6.9649353
München,48.137428,11.57549,18.333333333333332,6.2,0.002384814,0.0029837699,0.004964431,0.0028911182,0.0011207453,0.00046654846,1.1987446e-06,0.00018228908,2.571883,2.3911712,2.011605,2.131868,273.99792,282.32742,292.9199,283.93112,277.19836,287.31015,298.55908,288.42593,270.90677,277.48666,287.5499,280.0796,6.2915955,9.823486,11.009186,8.346344
Münster,51.96236,7.62571,12.766666666666667,4.966666666666667,0.002808633,0.0022734548,0.0024432552,0.0023842368,0.00021335282,4.709563e-05,9.292551e-09,2.0583877e-05,4.299153,3.6631029,3.2284522,3.7503684,277.22818,283.36383,292.0814,285.0143,279.53482,287.59793,297.15073,288.6635,274.87033,278.9928,286.8415,281.58917,4.6644897,8.605133,10.309235,7.074341
Namur,50.4669,4.86746,17.833333333333332,5.9,0.002923036,0.0025218204,0.0024465253,0.002392167,0.00021918621,6.37185e-05,1.4969139e-08,3.377012e-05,4.732543,3.9911718,3.3380637,4.0628333,277.29318,283.52756,292.55096,285.42822,280.3132,288.38467,298.29462,289.85416,274.30304,278.50717,286.56522,281.23312,6.0101624,9.877502,11.729401,8.621033
Nantes,47.217251,-1.55336,22.5,7.866666666666666,0.0032526806,0.0025134285,0.0015422327,0.002779375,4.3793156e-05,4.206816e-06,8.597864e-09,1.07690845e-07,4.304555,4.12993,3.4460306,3.722619,279.96063,285.1004,293.8215,287.5846,283.09247,289.52698,299.22546,292.03738,276.8215,280.59344,288.2821,283.4005,6.2709656,8.933533,10.943359,8.636871
Napoli,40.833328,14.25,67.7,34.03333333333333,0.0033933674,0.002159581,0.00088417716,0.0033420068,0.00011553952,2.0358299e-05,4.8493547e-09,3.285864e-05,2.4971223,2.1691868,1.7118354,2.127312,282.3262,287.63858,298.78824,291.4958,286.08755,292.21988,303.9875,296.1219,278.84122,282.96744,293.18787,287.25665,7.246338,9.252441,10.799622,8.865234
Neuß,51.198071,6.68504,17.9,6.733333333333333,0.0026966922,0.002289509,0.0022874218,0.002229054,0.00024501776,6.0450304e-05,9.627815e-09,2.1886608e-05,4.374405,3.6707523,3.185911,3.8056066,277.35892,283.74973,292.87213,285.54962,279.88223,288.25143,298.2666,289.4935,274.84793,279.16336,287.4167,281.9135,5.0343018,9.088074,10.849915,7.5799866
Newcastle upon Tyne,54.973282,-1.61396,0.2,0.16666666666666666,0.0019371773,0.0018756822,0.0019948683,0.0022044582,0.00025450127,0.00010300393,3.059181e-09,3.751375e-05,5.465787,4.728525,3.8698552,4.7372417,277.91425,281.35162,288.63855,284.02658,280.3565,284.78964,292.62238,287.07614,275.41223,277.79236,284.5095,280.97177,4.944275,6.997284,8.1128845,6.10437
Nice,43.703129,7.26608,7.833333333333333,4.466666666666667,0.0031370823,0.0022363944,0.0012147832,0.004240761,0.00050911383,0.00011653974,6.919123e-09,0.00010928198,1.5591757,1.6193211,1.3372203,1.387357,280.73703,285.72604,295.8153,289.1167,284.46194,289.20236,299.28867,292.66995,277.86972,282.06436,291.70618,286.15662,6.592224,7.1380005,7.582489,6.513336
Nijmegen,51.842499,5.85278,11.466666666666667,4.333333333333333,0.002803044,0.0022195205,0.002457904,0.00249187,0.0001408125,3.372209e-05,7.903401e-09,9.696682e-06,4.542773,3.891127,3.3357382,3.8895547,277.78094,283.3697,291.88425,285.0958,280.32812,287.87234,297.13303,289.00803,275.18457,278.7002,286.35992,281.38806,5.1435547,9.17215,10.773102,7.6199646
Northampton,52.25,-0.88333,4.6,2.8333333333333335,0.0018683309,0.0018925514,0.0019277943,0.0018839183,0.00014396761,4.3409957e-05,1.0491234e-08,7.949506e-06,5.0608907,4.560233,3.8391407,4.4605474,278.05554,282.49817,290.62827,284.82617,280.97183,286.93143,295.99564,288.6634,275.05664,278.0771,285.25482,281.01895,5.9151917,8.85434,10.740814,7.6444397
Norwich,52.627831,1.29834,1.1666666666666667,1.0333333333333334,0.0018827196,0.0016196743,0.0018380947,0.0018618455,9.336908e-05,2.2517637e-05,4.61669e-09,8.579352e-06,5.7497506,4.9795885,4.062844,5.036208,278.39548,282.6742,290.5745,285.41833,281.04684,286.46878,295.13217,288.90567,275.62317,278.7801,285.8702,281.90475,5.4236755,7.68869,9.261963,7.0009155
Nottingham,52.953602,-1.15047,3.4,2.3333333333333335,0.0018677856,0.0018841218,0.0019556065,0.0018418543,0.00019047102,5.8665126e-05,7.106569e-09,1.2739826e-05,5.1325817,4.623265,3.9080093,4.563245,277.88892,282.17453,290.17004,284.5298,280.6982,286.34796,295.25302,288.176,275.05554,278.02667,285.06482,280.95505,5.6426697,8.321289,10.188202,7.2209473
Novi Sad,45.251671,19.836941,65.33333333333333,20.066666666666666,0.0012648692,0.0019097248,0.002060603,0.0017752688,0.00029285433,5.8664555e-05,1.2017964e-08,4.1611616e-05,2.7737656,2.8281045,2.437384,2.7163599,276.1011,286.36676,297.8155,287.63998,279.3506,291.6381,303.98447,292.75095,272.83875,281.04608,291.4588,283.04974,6.511841,10.5920105,12.525665,9.701202
Nîmes,43.833328,4.35,63.96666666666667,31.2,0.002190824,0.002005024,0.0011234606,0.0041710315,6.473745e-05,7.4903814e-06,1.6695253e-08,1.8446726e-05,3.4401987,3.4763122,3.182778,3.1527243,280.4115,286.9938,297.6841,289.4391,284.51608,292.3992,303.93472,294.32288,276.97528,281.8548,291.56143,285.22705,7.540802,10.544403,12.373291,9.095825
Nürnberg,49.454208,11.07752,20.9,6.933333333333334,0.0021494299,0.002044951,0.0025662936,0.002120653,0.0005498918,0.000116497984,2.466206e-08,6.3743755e-05,3.4196427,3.0248625,2.585624,2.9106367,274.5074,282.61523,292.81784,283.90866,277.2884,287.71652,298.67224,288.33487,271.81573,277.5584,286.93488,279.97247,5.4726562,10.158112,11.737366,8.362396
Oberhausen,51.47311,6.88074,17.033333333333335,6.066666666666666,0.003046231,0.0024657324,0.0025150704,0.0025901527,0.0002712879,6.1117426e-05,1.1206823e-08,2.224005e-05,4.3361673,3.665864,3.2011862,3.788213,277.61053,283.86557,292.84634,285.62793,279.89554,288.07712,297.92053,289.24414,275.31757,279.5579,287.69226,282.2792,4.5779724,8.519226,10.2282715,6.9649353
Odessa,46.47747,30.73262,39.53333333333333,14.766666666666667,0.0011959155,0.0012275986,0.0014658383,0.0011919298,0.00043634506,0.000109377084,2.269436e-09,3.4140794e-05,4.137456,3.7762957,3.4133418,3.831552,274.1351,284.193,297.3681,286.01044,276.53674,287.8497,301.87396,289.548,271.50546,280.39896,292.54425,282.46365,5.0312805,7.4507446,9.329712,7.0843506
Olsztyn,53.779949,20.49416,10.333333333333334,3.933333333333333,0.00196974,0.0017657899,0.0024710328,0.001965731,0.0008471361,0.00021527274,1.0322738e-08,0.00013706135,4.091307,3.3856103,3.1841304,3.7655206,274.017,281.89935,292.33527,283.07474,275.9209,286.20837,297.23196,286.52817,271.9027,277.15054,286.93524,279.622,4.0181885,9.057831,10.296722,6.9061584
Oradea,47.066669,21.933331,44.46666666666667,15.333333333333334,0.001563407,0.0021415295,0.0023428153,0.0019095555,0.00041665297,8.958889e-05,1.3100881e-08,5.140145e-05,2.446591,2.4561296,2.1537209,2.2240725,274.48746,284.9581,295.85077,285.8568,277.7269,290.21112,301.9922,291.10477,271.20117,279.55078,289.48944,281.07013,6.5257263,10.660339,12.502747,10.034637
Orléans,47.902889,1.90389,28.333333333333332,8.533333333333333,0.0021778117,0.0022836193,0.0018591775,0.0021600202,4.2585747e-05,8.223337e-06,9.924762e-09,3.7637312e-06,4.0958757,3.8074534,3.1550364,3.5332103,278.46622,284.74515,293.95956,286.80365,281.41418,289.49603,299.8699,291.30658,275.5452,279.91052,287.84128,282.5707,5.868988,9.58551,12.0286255,8.73587
Oslo,59.912731,10.74609,1.2333333333333334,0.9,0.0029244355,0.0024507693,0.003072791,0.0033726483,0.001985651,0.0007240244,7.928442e-08,0.0002779186,2.575707,2.497623,2.400762,2.6285412,271.19232,278.31232,289.54236,280.03622,273.36624,282.52448,294.36453,283.05704,268.6894,273.7022,284.2795,276.97067,4.6768494,8.822266,10.085022,6.0863647
Osnabrück,52.27264,8.0498,11.466666666666667,5.0,0.0028262448,0.002180212,0.0025670151,0.0023809264,0.0002043572,4.3609096e-05,9.928244e-09,2.3637862e-05,4.186085,3.606307,3.2307854,3.6895363,277.08267,283.17346,291.82498,284.7734,279.37207,287.4055,296.931,288.45218,274.7233,278.8116,286.57867,281.33994,4.648773,8.593872,10.352325,7.1122437
Ostrava,49.834648,18.28204,20.0,6.6,0.001996198,0.0022849285,0.0031128472,0.0020486796,0.0008583261,0.00022586143,1.4688283e-08,0.00010845559,3.668516,3.0926886,2.6662402,3.1920867,274.2005,282.82062,293.096,284.06854,276.7191,287.77502,298.89215,288.48447,271.5112,277.54306,286.937,279.86288,5.2078857,10.231964,11.955139,8.621582
Oulu,65.01236,25.468161,0.8333333333333334,0.5,0.0016851944,0.0012928372,0.0021349345,0.0018711187,0.0013788767,0.0005005013,4.979341e-07,0.00032755674,3.9314525,3.3374982,3.0783665,3.6897902,267.0758,275.9981,289.4291,278.15332,270.01428,279.89465,293.48563,280.91495,263.6481,271.16882,284.21155,275.0507,6.3661804,8.72583,9.274078,5.864258
Oviedo,43.360291,-5.84476,7.333333333333333,3.6333333333333333,0.0033713395,0.0029783365,0.0015532442,0.0030660378,0.0002459229,9.765479e-05,7.165435e-07,2.3670224e-05,2.8234293,2.783815,2.3346891,2.469921,280.8476,284.57562,292.5667,287.85086,284.8899,289.51218,298.2335,292.93652,277.0739,279.55823,286.88138,283.16907,7.815979,9.953949,11.352112,9.767456
Oxford,51.75222,-1.25596,4.466666666666667,2.7,0.0019262613,0.0020374786,0.0016255758,0.002050692,0.0001253814,6.091466e-05,4.0188057e-09,7.889004e-06,4.876539,4.4351754,3.7012062,4.2481055,278.35825,282.7497,290.9966,285.13086,281.09216,287.02298,296.0147,288.7645,275.5191,278.47574,285.91815,281.49307,5.573059,8.547241,10.096558,7.2714233
Padova,45.415192,11.88181,39.53333333333333,14.166666666666666,0.0019310592,0.0022762732,0.002637555,0.003010194,0.00025931865,7.9323996e-05,1.0471764e-06,8.1630395e-05,1.8233962,1.9449118,1.7489955,1.8274564,277.13394,286.22836,297.05948,287.59775,280.8598,290.87143,302.06516,291.96222,273.81046,281.51077,292.00012,283.5636,7.049347,9.360657,10.065033,8.398621
Palermo,38.115822,13.35976,57.56666666666667,26.5,0.0031951782,0.0018329937,0.00033011925,0.002618027,3.878101e-05,1.2948328e-05,4.788165e-10,2.1333516e-07,2.892152,2.712956,1.9557827,2.2455645,284.58145,288.44806,299.2163,293.3958,287.25256,291.82486,303.25223,296.578,282.09204,285.1717,295.1292,290.69998,5.1605225,6.6531677,8.123016,5.8780212
Palma,39.569389,2.65024,26.6,14.9,0.0019128551,0.0013816411,0.00064130576,0.0028841463,1.0232886e-05,3.1502575e-06,3.4269705e-09,2.0586133e-07,4.793456,4.0955224,3.1585693,3.975563,285.5207,288.75888,298.38812,293.70737,288.0201,291.49103,301.27805,296.32877,283.10312,285.96686,295.5304,291.23746,4.916992,5.52417,5.74765,5.0913086
Pamplona,42.816872,-1.64323,35.266666666666666,11.433333333333334,0.004195481,0.0036928917,0.0019463022,0.0034347773,0.0003447403,0.0001051455,1.5838818e-06,4.42498e-05,2.7186925,2.818577,2.4031432,2.5179086,279.25183,284.51794,294.11273,287.7658,283.25845,289.7641,300.58694,293.10687,275.52554,279.3306,287.9115,282.9835,7.73291,10.433502,12.675446,10.123383
Paris,48.853409,2.3488,21.1,7.3,0.0022994482,0.0022346182,0.0020119373,0.002122536,9.0854526e-05,1.6463966e-05,1.1189212e-08,3.9687084e-06,4.1267037,3.753318,3.1230469,3.5311074,279.02362,285.17905,294.1539,287.04987,281.50195,289.24295,299.16357,290.7163,276.5303,280.98654,288.95193,283.52383,4.971649,8.256409,10.211639,7.1924744
Parma,44.802662,10.32898,62.86666666666667,24.766666666666666,0.0020592571,0.0020416297,0.0018807653,0.0028960137,0.00029579853,8.5914384e-05,1.1058198e-07,0.0001095457,1.6177925,1.8781097,1.6214932,1.6246976,277.107,287.1204,298.41458,288.37238,280.78485,292.41937,304.16183,292.86258,274.0065,282.08792,292.98358,284.45132,6.778351,10.331451,11.178253,8.411255
Perpignan,42.697639,2.89541,62.5,27.533333333333335,0.0020144326,0.0019385661,0.00094383844,0.0026756763,7.8272635e-05,2.2040536e-05,6.3091026e-09,1.0441701e-05,3.038977,3.1525228,2.803205,2.751836,281.6049,287.27234,297.92984,290.3409,286.29147,292.61008,303.60736,295.4532,277.70035,282.0085,292.07053,285.93964,8.5911255,10.6015625,11.536835,9.51355
Perugia,43.112202,12.38878,43.8,18.1,0.0022253566,0.0020892622,0.0014000896,0.003268202,0.0003224934,5.117482e-05,6.58706e-09,6.184872e-05,2.2596612,2.256517,1.8592687,2.0642343,278.93866,285.1948,296.72028,288.25787,282.29263,289.7907,302.28464,292.5475,275.83,280.71335,291.1994,284.4597,6.4626465,9.077362,11.085236,8.087799
Piraeus,37.947449,23.637079,96.83333333333333,62.2,0.0022335753,0.0009351358,0.00024759356,0.0013260918,8.737654e-05,9.636608e-06,6.0003963e-10,1.4079341e-06,2.5854032,2.3157356,2.4769082,2.3752623,282.64737,288.5517,300.326,292.23257,286.34647,293.79022,306.27936,297.29297,279.0863,283.46,294.15448,287.59705,7.2601624,10.330231,12.124878,9.695923
Pisa,43.71553,10.39659,48.96666666666667,20.033333333333335,0.0025409993,0.0018828234,0.0013811878,0.0034981708,5.131915e-05,8.3113955e-06,1.1547689e-07,1.1757592e-05,2.1740134,2.0374734,1.6039282,1.9272952,280.37994,286.62567,297.2196,289.61383,284.22955,291.42563,302.70743,294.13864,276.91583,281.79016,291.61728,285.4681,7.3137207,9.635468,11.090149,8.670532
Ploieşti,44.950001,26.01667,47.2,16.5,0.001858521,0.0021915173,0.0026903003,0.0016388053,0.0011151421,0.0002902993,1.6167581e-08,0.0001784732,2.30309,2.3255615,1.99065,2.0611339,273.50415,284.13913,295.57742,285.27258,277.3531,289.9542,302.26288,291.2295,269.81897,278.1925,288.74142,279.86472,7.5341187,11.761688,13.521454,11.364777
