city,latitude,longitude,sf_winter,sf_spring,sf_summer,sf_autumn,t2m_winter,t2m_spring,t2m_summer,t2m_autumn,tp_winter,tp_spring,tp_summer,tp_autumn,si10_winter,si10_spring,si10_summer,si10_autumn,max_t2m_winter,min_t2m_winter,temp_range_winter,max_t2m_spring,min_t2m_spring,temp_range_spring,max_t2m_summer,min_t2m_summer,temp_range_summer,max_t2m_autumn,min_t2m_autumn,temp_range_autumn,hot_days,hot_days_consec
Pisa,43.71553,10.39659,0.000113200964,3.4316465e-06,0.0,4.433133e-05,281.1777,286.50378,295.8379,289.29196,0.0031167255,0.0025425828,0.0021464098,0.004872769,3.1447134,2.7858894,2.2992635,2.904971,283.45346,279.12695,4.3265076,289.07257,283.80106,5.271515,298.60812,292.94556,5.662567,291.7719,286.94424,4.827667,3.5161290322580645,2.0
Ploieşti,44.950001,26.01667,0.00071379903,5.3541633e-05,1.868609e-07,0.00034082806,273.16672,283.61047,294.18777,283.81354,0.0015544379,0.002848697,0.0023737785,0.0017740974,2.3974667,2.4959319,2.0816054,2.238782,276.6956,270.0677,6.627899,288.57117,278.40848,10.162689,299.64844,288.41446,11.233978,288.74982,279.43726,9.312561,17.419354838709676,5.483870967741935
Plovdiv,42.150002,24.75,0.0009797525,8.5152395e-05,3.0742322e-07,0.0005198899,274.5099,283.54846,293.9678,284.69464,0.0020956558,0.0029522493,0.002073527,0.0020552229,1.921303,2.0086045,1.8048415,1.7527156,278.5064,270.86005,7.6463623,288.52332,278.33185,10.191467,299.49323,287.9827,11.510529,289.77335,279.97488,9.798462,14.612903225806452,5.290322580645161
Plymouth,50.371529,-4.14305,4.90386e-05,3.82367e-06,0.0,1.3809691e-05,280.5221,282.68497,288.76572,285.60043,0.002885711,0.0022947737,0.00233038,0.0035345368,6.7817726,5.5413876,4.8773274,5.9022026,282.07364,278.94974,3.1239014,284.6839,280.55585,4.1280518,290.794,286.59485,4.1991577,287.32043,283.8175,3.5029297,0.0,0.0
Plzeň,49.747471,13.37759,0.000578712,4.473681e-05,5.4691e-08,0.00031927432,273.14902,281.5336,290.8601,281.6957,0.0016161557,0.0022575771,0.002546883,0.0016475321,3.524619,3.0705724,2.605547,2.9036667,275.46503,270.88016,4.5848694,285.9141,276.94904,8.965057,295.7027,285.6457,10.057007,285.29175,278.3483,6.943451,5.709677419354839,2.806451612903226
Porto,41.149609,-8.61099,4.367803e-06,1.6182982e-07,0.0,6.963489e-07,283.5958,287.0613,292.52173,289.15234,0.004571383,0.0029388685,0.0013209748,0.006003271,4.185669,4.0375733,3.8628132,3.8047636,286.3344,281.21198,5.1224365,290.04752,284.15155,5.8959656,295.88577,289.32788,6.557892,292.12515,286.57645,5.548706,0.935483870967742,0.7741935483870968
Potsdam,52.398861,13.06566,0.00034919477,7.0830188e-06,0.0,0.0001614999,274.93594,282.74417,292.0329,283.3653,0.00172905,0.0017787013,0.00219794,0.001706845,3.936675,3.4261622,3.0353823,3.4215262,277.11273,272.75607,4.356659,286.97885,278.2613,8.71756,296.69363,287.01465,9.678986,286.78247,280.12976,6.65271,9.483870967741936,3.193548387096774
Poznań,52.406921,16.92993,0.00043197314,1.6640752e-05,0.0,0.00018077689,273.8444,282.29254,291.9914,282.7674,0.0016307189,0.0017880066,0.0023843946,0.0015556075,4.1401215,3.6330514,3.2205768,3.6452465,276.06653,271.58795,4.4785767,286.57803,277.5771,9.000946,296.71042,286.70288,10.007538,286.27487,279.31366,6.961212,8.258064516129032,3.064516129032258
Prague,50.088039,14.42076,0.0004933557,2.9377079e-05,3.845461e-09,0.00024913475,273.80533,282.30182,291.83707,282.56058,0.0014949486,0.00217093,0.0024893244,0.0015480589,3.439836,3.1108067,2.6549497,2.946401,276.1497,271.49612,4.6535645,286.6923,277.66656,9.025726,296.73502,286.57727,10.157745,286.15228,279.1758,6.976471,9.290322580645162,3.6774193548387095
Prato,43.884251,11.09092,0.00043224392,1.9267201e-05,0.0,0.00018014526,277.98172,285.0871,295.11688,286.8785,0.0026993847,0.0027544864,0.0021303508,0.0037947253,2.1482344,2.2318676,1.8943831,2.040013,281.32965,275.03613,6.293518,289.3694,280.82767,8.541718,300.01538,290.21188,9.803497,290.87012,283.2975,7.572632,16.483870967741936,6.903225806451613
Preston,53.76667,-2.71667,0.00017321552,1.29683185e-05,0.0,4.9723232e-05,278.52493,281.90616,288.41367,284.1888,0.0033977285,0.0027767043,0.0035509476,0.0042062025,5.6469483,4.741662,4.2372622,5.0762224,280.34753,276.714,3.633545,284.57327,279.1252,5.448059,290.96756,285.68024,5.287323,286.3359,281.96735,4.368561,0.032258064516129,0.032258064516129
Pécs,46.083328,18.23333,0.00040424467,1.1478701e-05,0.0,0.0002224644,274.9291,284.99683,294.70367,284.75815,0.0016527193,0.0023228626,0.0022148043,0.0018848809,2.8879182,2.97012,2.4701962,2.664902,278.02332,272.00974,6.0135803,289.91342,279.91205,10.001373,300.09485,289.05637,11.038483,289.41412,280.64105,8.773071,25.64516129032258,7.870967741935484
Ravenna,44.4175,12.20111,0.00018691889,3.1417417e-06,0.0,5.3986e-05,279.60352,287.05606,297.66187,289.11624,0.0020205786,0.002125547,0.0020310495,0.0026526407,2.9666731,3.1131573,2.775554,2.9159336,282.35864,277.1274,5.2312317,290.3659,283.6442,6.72171,301.28424,293.80054,7.4837036,292.18637,286.25467,5.9317017,28.29032258064516,9.096774193548388
Reading,51.456249,-0.97113,0.00011699032,5.5819e-06,0.0,3.973757e-05,278.37738,282.57303,289.78314,284.4181,0.0018762202,0.0019937865,0.0020510377,0.002281901,4.7608037,4.1322885,3.690631,4.1577144,280.77145,275.94965,4.821808,286.28293,278.79706,7.4858704,293.81815,285.59106,8.227081,287.6083,281.24573,6.3625793,1.1612903225806452,0.7096774193548387
Regensburg,49.014999,12.09556,0.0005466959,3.1208478e-05,6.9218295e-08,0.00032194753,273.9483,282.6125,291.80002,282.5496,0.0020594085,0.0024792976,0.0027110158,0.0021232122,3.1131504,2.9100492,2.4339898,2.6357114,276.4478,271.58347,4.8643494,287.15738,278.0526,9.104767,296.7336,286.7473,9.986298,286.28006,279.21167,7.06839,8.741935483870968,3.5806451612903225
Reims,49.25,4.03333,0.00015289325,2.4405858e-06,0.0,9.438071e-05,277.29413,283.66376,291.8997,284.6812,0.0022816788,0.0022615946,0.002140134,0.0025653155,4.133676,3.5856159,3.0874474,3.5727835,279.77588,274.8799,4.8959656,287.983,279.17212,8.810883,296.7025,286.8241,9.878418,288.41833,281.20706,7.211273,8.806451612903226,4.0
Rennes,48.11198,-1.67429,5.145996e-05,3.5474378e-07,0.0,1.6896634e-05,279.35135,284.02094,291.08704,285.7323,0.0022161673,0.0021645376,0.0018532724,0.002603211,4.197593,3.775833,3.3241928,3.6979692,282.10928,276.70007,5.40921,288.17508,279.8313,8.3437805,295.68387,286.34958,9.33429,289.5746,282.18472,7.389862,3.7096774193548394,1.8064516129032255
Reykjavík,64.135483,-21.895411,0.0017449801,0.00027409854,1.3533138e-05,0.0009214037,273.27368,276.80887,283.8285,278.3096,0.0045536445,0.003200372,0.0039372663,0.004349372,5.407808,4.8308697,3.9203317,4.9607496,275.13495,271.2203,3.9146423,278.8903,274.52286,4.3674316,285.72635,281.8092,3.9171448,280.00742,276.5181,3.4893188,0.0,0.0
Riga,56.945999,24.10589,0.00084113784,6.620794e-05,0.0,0.00045579896,271.23865,279.46143,290.6718,281.2549,0.0016306542,0.0020041375,0.002558339,0.0022127116,4.7388473,3.9907541,3.6188278,4.4491353,273.0602,269.30002,3.7601929,282.9573,275.4232,7.5341187,294.2945,286.44412,7.8503723,283.7261,278.68326,5.0428467,1.064516129032258,0.7096774193548387
Rimini,44.063332,12.58083,0.00019189651,3.6932447e-06,0.0,5.5104974e-05,280.51212,286.70398,297.10245,289.41803,0.0021326414,0.0019947349,0.0019117466,0.0027826242,3.6648865,3.5574358,3.0955555,3.4623544,282.47455,278.66202,3.8125305,289.03198,284.20923,4.822754,299.63855,294.2439,5.3946533,291.5996,287.27606,4.3235474,9.290322580645162,4.516129032258065
Rome,41.894741,12.4839,4.716714e-05,2.3102675e-06,0.0,9.078706e-06,281.9596,287.1443,296.95557,290.23218,0.0028989622,0.0019946182,0.0016180861,0.004219838,3.2409296,2.9306467,2.5175214,2.8918316,285.07074,279.2098,5.8609314,290.66235,283.59863,7.0637207,300.8346,292.9758,7.858795,293.58704,287.15817,6.4288635,19.870967741935484,9.806451612903226
Roquetas de Mar,36.764191,-2.61475,4.2291096e-05,1.3546703e-06,0.0,1.1545356e-05,285.26886,288.84647,297.00705,291.86627,0.0011061443,0.00070306653,0.0003834574,0.001195741,4.3580775,4.5166206,3.763426,4.024828,287.47562,283.34085,4.1347656,290.951,286.54816,4.402832,299.175,294.59906,4.5759277,293.90906,289.84525,4.0638123,2.5806451612903225,1.3548387096774193
Rostock,54.088699,12.14049,0.00038408433,1.3846864e-05,0.0,0.00015327783,275.33676,281.25885,290.5785,283.55557,0.0018383758,0.0019280603,0.0024239644,0.0020621317,5.6285415,4.7546215,4.3579903,5.0384536,276.96573,273.7329,3.2328186,284.26736,278.1111,6.15625,293.806,287.08942,6.7165833,285.8631,281.31952,4.543579,0.5161290322580645,0.3548387096774194
Rotterdam,51.922501,4.47917,0.00012484545,3.3558056e-06,0.0,6.892647e-05,277.74335,282.96817,290.63757,284.8775,0.0022611353,0.0021785947,0.0027102039,0.0026780337,5.3543496,4.4109983,3.9612198,4.6109962,279.67273,275.83334,3.839386,286.19742,279.55493,6.6424866,293.9881,286.96643,7.0216675,287.58118,282.26007,5.321106,2.032258064516129,1.3548387096774193
Rouen,49.44313,1.09932,0.00012104069,6.412146e-06,0.0,4.780837e-05,278.1678,283.29382,290.7759,284.9007,0.0021524103,0.0022128378,0.002046558,0.0025507614,4.5304723,3.8886468,3.4119377,3.9290762,280.5791,275.81525,4.763855,287.22797,279.2507,7.9772644,295.12845,286.18063,8.947815,288.39868,281.629,6.769684,3.7096774193548394,2.096774193548387
Saint Petersburg,59.89444,30.26417,0.0011261022,0.00014207483,1.9590486e-07,0.0008185619,267.85092,277.5677,289.68973,278.8214,0.0014844923,0.0020359033,0.0025898085,0.0020650665,3.9639945,3.4989984,3.1629553,3.8248587,270.02097,265.48932,4.5316467,281.55353,272.79843,8.755096,293.82724,284.5387,9.288544,281.41107,276.0418,5.3692627,1.3870967741935485,0.9032258064516128
Saint-Étienne,45.433331,4.4,0.0005265721,7.343148e-05,2.332913e-07,0.00027831877,276.24033,283.10083,292.0602,284.115,0.002192944,0.0030605467,0.0026876952,0.0030861977,3.0189328,3.082824,2.5986052,2.8511083,279.4855,273.39587,6.08963,287.8324,278.41983,9.412567,297.4435,286.6013,10.842224,288.47128,280.30295,8.168335,10.96774193548387,4.096774193548387
Salamanca,40.968819,-5.66388,0.00013257825,1.0342581e-05,0.0,5.2521948e-05,278.40472,284.53552,294.33246,286.20862,0.0015631381,0.0014972156,0.0006481721,0.002012938,3.1479151,3.1282787,2.701496,2.9304783,282.51108,275.01385,7.497223,289.795,279.2471,10.547913,300.98734,287.35165,13.635681,291.33536,281.596,9.739349,33.87096774193548,9.774193548387096
Salerno,40.677971,14.76599,7.557997e-05,2.9122957e-06,0.0,1.9859028e-05,282.9084,287.14697,296.67746,290.8018,0.0040926402,0.0021242104,0.001608987,0.005081751,3.7925723,3.1252456,2.4059753,3.140048,285.01398,280.94946,4.064514,289.55936,284.6261,4.933258,299.27115,293.9416,5.3295593,293.2303,288.5052,4.7250977,5.580645161290323,3.129032258064516
Salzburg,47.799412,13.04399,0.0024396754,0.00048907514,7.117236e-05,0.0015212416,271.7166,280.4032,289.47397,280.94113,0.0038738148,0.005570315,0.0059203575,0.0036820078,1.9637697,1.9106293,1.636016,1.7452095,275.09686,268.57874,6.5181274,285.1211,275.73248,9.388611,294.27518,284.8205,9.454681,285.18375,277.3193,7.864441,2.3225806451612905,1.2580645161290325
Santander,43.464722,-3.80444,0.00013073713,5.7921184e-06,0.0,2.7726626e-05,283.0479,285.70682,292.07904,288.89908,0.0037947712,0.0028296758,0.0022689637,0.0042755846,4.433541,3.9704177,3.3653245,3.9562266,285.0554,281.2151,3.8403015,287.85892,283.53323,4.3256836,294.20792,289.95596,4.251953,291.0826,286.88312,4.1994934,0.0967741935483871,0.0967741935483871
Santiago de Compostela,42.88052,-8.54569,1.2063638e-05,5.223418e-07,0.0,2.5179222e-06,282.21805,285.38394,291.1944,287.59964,0.0045461357,0.0031946742,0.0017395806,0.0055862954,4.046346,3.8693666,3.5421846,3.6718035,285.2468,279.51306,5.733734,289.2023,281.8053,7.397003,295.424,287.31845,8.10556,291.18613,284.52368,6.662445,2.6129032258064515,1.5161290322580645
Sarajevo,43.84864,18.35644,0.0017746213,0.00024862075,3.7767234e-06,0.0010275063,273.38452,281.79733,291.5892,282.99536,0.0032120827,0.0037276456,0.002905529,0.0034489285,1.9486969,2.0124857,1.6509317,1.7735914,276.9029,269.96127,6.94162,286.61267,277.01718,9.5954895,297.0564,286.21445,10.841949,287.9171,278.758,9.159119,9.193548387096774,3.3225806451612905
Setúbal,38.524399,-8.8882,3.1233688e-07,0.0,0.0,0.0,285.36603,288.68564,294.12683,290.99823,0.0019998106,0.0011382368,0.00041738973,0.0025930232,4.410386,4.4257383,4.581123,4.037046,288.1268,282.94888,5.1779175,292.03613,285.55347,6.482666,298.40158,290.2716,8.129974,294.27066,288.17624,6.0944214,5.870967741935484,2.6129032258064515
Sevilla,37.382408,-5.97613,2.609359e-06,0.0,0.0,1.367275e-08,284.51657,290.53027,299.8021,292.5865,0.0019164785,0.0010909769,0.00040364522,0.002457277,2.7725384,2.8354795,2.5660114,2.5345824,289.47748,280.36386,9.113617,296.14938,285.0473,11.102081,306.5891,293.07697,13.512146,298.07098,287.74353,10.327454,103.80645161290325,38.774193548387096
Sheffield,53.382969,-1.4659,0.00028802716,3.0009764e-05,0.0,9.366433e-05,277.62723,281.57965,288.4972,283.4306,0.0021910984,0.002358804,0.0024835302,0.0024916655,5.0380893,4.36059,3.8739285,4.4613194,279.85806,275.4748,4.3832703,285.09714,278.0632,7.0339355,292.1766,284.71222,7.464386,286.29968,280.60974,5.6899414,0.1612903225806451,0.1612903225806451
Siracusa,37.085152,15.273,2.0090397e-06,0.0,0.0,5.1230086e-07,285.9197,288.9872,298.40164,293.70786,0.0019194841,0.0006470185,0.0007420338,0.0024340418,4.515353,3.833993,2.8627155,3.6167274,287.7289,284.2696,3.45932,290.8092,287.09616,3.7130432,300.22586,296.46793,3.7579346,295.39926,292.05008,3.3491821,9.258064516129032,4.193548387096774
Skopje,42.001221,21.42878,0.000964137,9.125001e-05,3.119096e-08,0.0005258202,274.6562,283.77673,294.4133,284.79156,0.0021072451,0.002550337,0.0016485269,0.0022039542,1.7312601,1.80417,1.6631079,1.5809709,278.61517,270.91135,7.703827,289.24622,278.19016,11.056061,300.92825,287.74203,13.186218,290.28854,279.78705,10.501495,33.516129032258064,9.709677419354838
Sochi,43.599171,39.725689,0.001590801,0.0001076054,2.4098222e-07,0.0006656664,277.97498,283.5461,294.4708,287.5814,0.004445162,0.0033577601,0.0031397045,0.0046542757,3.3442748,2.7451952,2.1812382,2.606817,280.08334,275.9786,4.1047363,286.0377,280.6614,5.3762817,297.05548,291.55215,5.5033264,290.23175,284.9849,5.2468567,0.8709677419354839,0.6451612903225806
Sofia,42.69751,23.32415,0.0010871026,0.00010304922,1.9067078e-07,0.0005786446,273.0867,282.35553,292.31967,283.2097,0.0019427788,0.002911114,0.0019533327,0.0018138802,1.9851917,2.0574553,1.759641,1.8212935,277.1736,269.35776,7.815857,287.42444,277.1358,10.288635,298.02908,286.36984,11.659241,288.6003,278.4553,10.14502,9.0,3.548387096774193
Southampton,50.90395,-1.40428,6.854502e-05,3.3404237e-06,0.0,2.0394402e-05,279.57446,282.76617,289.61224,285.55188,0.0022937316,0.0019473427,0.0021171402,0.0031276306,6.092057,5.0475755,4.5384035,5.393404,281.3791,277.7355,3.6435852,285.3165,280.09244,5.22406,292.30103,286.74484,5.556183,287.7506,283.2775,4.473114,0.0,0.0
Split,43.508911,16.43915,0.00020783948,1.1087745e-05,0.0,7.658236e-05,280.99283,286.49106,296.2721,289.27374,0.0034787117,0.002353745,0.001886708,0.004936153,4.1381946,3.7649736,3.0723233,3.7308137,283.06757,278.97125,4.0963135,288.80084,283.9473,4.853546,298.77185,293.44205,5.3298035,291.59998,286.99512,4.6048584,3.096774193548387,1.870967741935484
Stockholm,59.332581,18.064899,0.0007756038,9.481369e-05,0.0,0.00039635197,272.2282,278.25677,289.42197,281.0555,0.0013585103,0.0016224121,0.0021192092,0.0018651511,4.8619227,4.083179,3.6937163,4.5282803,274.03903,270.24133,3.797699,281.35995,274.80865,6.5513,292.4949,285.7469,6.7480164,283.2546,278.69675,4.5578613,0.0,0.0
Strasbourg,48.58342,7.74296,0.00033400735,1.3863954e-05,0.0,0.00020835114,276.12833,283.7243,292.55722,284.09467,0.002633089,0.0027103322,0.002592755,0.0028480217,3.1362464,2.758226,2.3036528,2.602005,278.63885,273.7796,4.859253,288.17694,279.28915,8.887787,297.44193,287.65942,9.782501,287.85876,280.81305,7.0457153,11.870967741935484,4.354838709677419
Stuttgart,48.782318,9.17702,0.00056446454,4.399186e-05,1.3288204e-07,0.00034245432,274.78787,282.54855,291.37018,282.86722,0.0025548507,0.0028607538,0.002765659,0.0026364294,3.2719493,2.8316555,2.3436563,2.672499,277.3775,272.35263,5.024872,286.98596,278.03516,8.950806,296.2009,286.38614,9.814758,286.67993,279.50397,7.1759644,7.548387096774194,3.290322580645161
Szczecin,53.42894,14.55302,0.0003957588,2.1601396e-05,0.0,0.00018298178,274.4202,281.8512,291.28116,283.008,0.0017298453,0.0018396705,0.0023695063,0.0017662612,4.5557857,3.9040225,3.5108705,4.0384936,276.44733,272.38263,4.0646973,285.79004,277.62454,8.165497,295.45145,286.6632,8.788239,286.09787,280.01273,6.085144,3.967741935483871,1.903225806451613
Szeged,46.252998,20.148239,0.00033985844,7.196567e-06,0.0,0.00015960158,274.8845,285.43866,295.55832,285.25204,0.001462927,0.0020600536,0.001892912,0.0016450249,2.9065917,3.0209298,2.5736911,2.8016875,277.888,271.9516,5.9364014,290.5287,280.1019,10.426788,301.26703,289.46558,11.801453,290.1598,280.85455,9.305237,36.12903225806452,9.451612903225806
Tallinn,59.436958,24.753531,0.0010014041,0.00010988106,0.0,0.00056227046,270.45847,277.48038,289.42844,280.6358,0.0015693813,0.0017909337,0.0025674826,0.002226668,5.1608167,4.323295,3.9931326,5.011983,272.25186,268.53745,3.7144165,280.40628,273.96417,6.442108,292.3669,285.78705,6.5798645,282.6619,278.41995,4.2419434,0.0,0.0
Tampere,61.499111,23.787121,0.0011557444,0.00015857798,1.02545625e-08,0.0007188275,268.2194,276.82266,289.01376,278.72064,0.0014320416,0.0018632642,0.002495605,0.001963719,3.5827434,3.2419198,2.96133,3.4964294,270.42648,265.74695,4.679535,280.7125,272.3038,8.408691,292.80115,284.46475,8.336395,281.04172,276.2265,4.815216,0.2580645161290322,0.1935483870967742
Taranto,40.476109,17.229719,1.4293151e-05,3.9252188e-07,0.0,3.3070964e-06,283.5942,288.0224,298.36264,291.73346,0.002032983,0.0011494738,0.0009402956,0.0025082147,4.46455,3.9035635,3.3223586,3.8057992,285.76456,281.5287,4.2358704,290.59882,285.41415,5.184662,301.28137,295.3249,5.956482,294.25195,289.37363,4.8783264,25.161290322580644,9.741935483870968
The Hague,52.076672,4.29861,0.00011268183,2.0650125e-06,0.0,5.6685083e-05,278.337,282.51227,290.19904,285.5494,0.0023651363,0.0020063308,0.0029078263,0.0032487188,6.843879,5.467769,4.9476347,6.027578,279.78275,276.8954,2.8873596,284.6002,280.2735,4.3266907,292.2976,287.8796,4.4179993,287.3555,283.726,3.629486,0.0967741935483871,0.0967741935483871
Thessaloníki,40.640282,22.94389,0.00023433598,7.4794216e-06,0.0,8.94294e-05,280.01758,287.67664,298.58392,289.8326,0.002199735,0.0016239344,0.0013118688,0.002647748,2.534153,2.3498747,2.1806607,2.196495,283.15308,277.08176,6.0713196,291.4748,283.88226,7.5925293,302.86255,294.23965,8.622894,293.58887,286.34824,7.240631,48.61290322580645,17.096774193548388
Tilburg,51.555511,5.0913,0.00015071739,4.7863173e-06,0.0,8.204964e-05,277.33524,283.29312,291.0407,284.50064,0.0022924722,0.002230529,0.002570378,0.002396517,4.4806247,3.7384226,3.3253808,3.8150685,279.52692,275.1828,4.344116,287.20242,279.16537,8.037048,295.16696,286.5607,8.606262,287.7257,281.43866,6.2870483,4.774193548387097,2.4516129032258065
Timişoara,45.753719,21.22571,0.00037424712,1.114671e-05,0.0,0.00016215227,275.19455,285.52588,295.43607,285.42944,0.001672265,0.00244831,0.0021576376,0.0017704971,2.571,2.7062075,2.2823846,2.4895222,278.2672,272.23862,6.028595,290.62,280.19382,10.426178,301.18207,289.41248,11.769592,290.4489,280.94836,9.500549,35.03225806451613,10.064516129032258
Tirana,41.327499,19.81889,0.0005464826,3.707233e-05,7.0500117e-09,0.00019137209,278.86267,285.75186,295.6957,288.05847,0.004171588,0.0030011823,0.002148177,0.004700661,2.4957466,2.1272476,1.8548361,2.115603,282.60733,275.51334,7.093994,289.87085,281.3955,8.475342,300.32553,290.68665,9.6388855,292.54623,284.08896,8.457275,18.806451612903224,7.483870967741935
Toledo,39.858101,-4.02263,6.439225e-05,2.8229958e-06,0.0,2.0199353e-05,279.86185,287.05707,298.38794,288.73132,0.001382069,0.0013139804,0.0005672653,0.0018340208,2.685649,2.8683138,2.5894988,2.5546806,284.4667,275.9165,8.550201,292.55917,281.45764,11.101532,304.98642,291.2648,13.721619,294.0384,283.78983,10.248566,76.87096774193549,28.64516129032258
Toruń,53.013748,18.598141,0.000491,2.5975876e-05,0.0,0.00021946836,273.16827,281.73447,291.48355,282.37003,0.0015357251,0.0019193926,0.0023059656,0.0015532671,4.2080345,3.693742,3.2428522,3.7613542,275.31082,270.95755,4.3532715,285.97467,277.00607,8.968597,296.0613,286.29755,9.763763,285.76694,278.98633,6.780609,4.645161290322581,2.096774193548387
Toulon,43.116669,5.93333,3.9014125e-05,8.1555817e-07,0.0,1.4764647e-05,282.34344,287.02948,295.7828,289.7267,0.0018518368,0.0015095805,0.0010131687,0.0029814,5.4651,4.9691463,4.248791,4.923136,284.8872,280.1477,4.739502,289.70978,284.2364,5.4733887,298.63498,292.65497,5.980011,292.32794,287.34222,4.985718,2.096774193548387,1.3548387096774193
Toulouse,43.604259,1.44367,0.0001017698,4.171043e-06,0.0,2.1924576e-05,279.78784,286.05197,294.76163,287.68668,0.0023166293,0.002607241,0.0019197041,0.0024315459,3.2142491,3.3192015,2.7266088,2.9819922,283.71658,276.44687,7.2697144,290.88242,281.40387,9.478546,300.07614,289.54123,10.534912,292.62173,283.5088,9.112946,27.64516129032258,6.870967741935484
Tours,47.383331,0.68333,7.934852e-05,6.085442e-07,0.0,2.306155e-05,278.73636,284.59628,292.77393,285.8917,0.002135403,0.0021394787,0.0016985529,0.0024884485,4.074349,3.6767788,3.1874413,3.5386136,281.5982,276.013,5.585205,289.13925,279.9405,9.198761,297.8858,287.38107,10.50473,290.10883,282.01263,8.096191,13.193548387096774,4.193548387096774
Trier,49.75565,6.63935,0.00040653616,2.4768828e-05,0.0,0.0002458702,275.22894,282.27045,290.63315,282.86578,0.0026083745,0.0024140317,0.0024205467,0.0027752,3.9337637,3.4156022,2.934442,3.3495843,277.41263,273.12854,4.284088,286.35007,278.07468,8.275391,295.15067,285.8617,9.288971,286.23837,279.78418,6.454193,4.741935483870968,2.5806451612903225
Trieste,45.648609,13.78,0.00031148747,2.9357743e-05,1.2818203e-09,0.00017067438,278.04617,285.25787,295.25006,287.0011,0.0032743989,0.00365358,0.0038591544,0.005066538,2.9540408,2.781867,2.409866,2.8795736,280.51993,275.91083,4.6091003,288.3762,282.1007,6.275482,298.668,291.83438,6.833618,289.8631,284.50104,5.3620605,7.258064516129032,4.193548387096774
Turin,45.070492,7.68682,0.0011460198,0.00038984802,2.3287792e-05,0.00084039697,274.33435,282.92862,292.77084,283.79865,0.002543886,0.004541858,0.003641454,0.0038318858,1.4291425,1.4617777,1.3452396,1.3194978,278.21652,271.3575,6.859009,287.15308,278.7859,8.3671875,297.14493,288.25192,8.893005,287.5567,280.56296,6.993744,2.161290322580645,1.1935483870967742
Turku,60.451481,22.26869,0.0010246416,8.8569504e-05,0.0,0.00047288917,270.1447,277.4056,289.41803,280.09644,0.0015712279,0.0016275573,0.0024539237,0.0021102955,4.259276,3.7134695,3.4973683,4.116485,272.27588,267.7904,4.4854736,281.03046,273.15112,7.8793335,293.01187,284.8747,8.1371765,282.5204,277.44824,5.0721436,0.2258064516129032,0.1935483870967742
Utrecht,52.090832,5.12222,0.00014624672,3.9951133e-06,0.0,7.1422066e-05,277.37912,282.93918,290.65155,284.51733,0.0022609318,0.0022144888,0.0026807566,0.002482636,5.005018,4.1705832,3.7164123,4.2819357,279.42865,275.36304,4.065613,286.4762,279.20663,7.269562,294.33658,286.62225,7.714325,287.43054,281.71188,5.7186584,2.838709677419355,1.6774193548387095
Valencia,39.469749,-0.37739,1.6234255e-05,4.306916e-07,0.0,8.056668e-06,284.26028,288.88998,297.6887,291.83908,0.0012042898,0.0011237933,0.0012551345,0.0016813081,3.5746737,3.3058164,2.7756627,3.0833442,288.11578,281.06088,7.054901,292.64056,285.22626,7.4143066,301.31198,294.04517,7.266815,295.4531,288.6269,6.8262024,23.548387096774192,6.612903225806452
Valladolid,41.655182,-4.72372,0.00010737211,3.367342e-06,0.0,4.1275467e-05,278.58975,284.9837,294.88965,286.57156,0.0014670673,0.0014882634,0.0006573619,0.0018928222,3.1924083,3.3451989,3.0592427,3.0819674,282.6597,275.11612,7.543579,290.50293,279.50168,11.001251,301.98596,287.52383,14.462128,291.90765,281.69217,10.215485,45.2258064516129,12.129032258064516
Vantaa,60.29414,25.040991,0.0011898522,0.00011796079,0.0,0.0006483615,269.80542,276.86588,289.2901,280.22815,0.0016761116,0.0017320993,0.002338733,0.0023242023,5.105926,4.252819,4.037551,5.022609,271.68906,267.76688,3.9221802,279.6989,273.49405,6.2048645,292.08456,285.8542,6.230377,282.15494,278.08145,4.0734863,0.0,0.0
Varna,43.216671,27.91667,0.00042090876,1.48011795e-05,0.0,0.00019452498,276.71875,284.3026,295.68417,287.11078,0.0016600034,0.0017610716,0.0015026216,0.0018010131,4.2787733,3.6161578,3.2321565,3.8102565,279.33286,274.22336,5.109497,287.5957,280.92972,6.665985,299.37872,291.8502,7.528534,290.3587,284.02655,6.3321533,7.387096774193548,3.4838709677419355
Venezia,45.43861,12.32667,7.7559744e-05,8.623446e-07,0.0,3.2952397e-05,279.41873,286.9397,297.1865,288.96555,0.002246374,0.002825266,0.0029436902,0.0033938955,3.035622,3.1184728,2.804318,3.1080892,281.64713,277.45145,4.1956787,289.5985,284.2787,5.319824,299.98734,294.36035,5.6269836,291.3182,286.7679,4.550293,12.903225806451612,6.483870967741935
Verona,45.434189,10.99779,0.00032353617,2.2923006e-05,9.378652e-08,0.00017490481,277.135,286.10623,296.22552,286.99686,0.0021265878,0.0035109331,0.0032276867,0.0032434515,1.7028139,1.9182864,1.6998082,1.7245225,280.57593,274.30487,6.271057,290.32202,281.9054,8.416626,300.54535,291.91394,8.631409,290.58237,283.87946,6.7029114,21.967741935483872,7.935483870967742
Vienna,48.208488,16.37208,0.00046095156,3.9116458e-05,0.0,0.00025178798,274.46622,283.7911,293.44885,283.784,0.0014094717,0.0023862675,0.002685352,0.0015631671,3.6039343,3.5573888,3.059549,3.3273902,277.01422,271.98056,5.033661,288.27124,279.1719,9.099335,298.39453,288.4073,9.987244,287.49213,280.42886,7.063263,16.419354838709676,5.774193548387097
